epoch,exposure_train_loss,exposure_val_loss,step
83,2.274935722351074,,83
83,,2.2486424446105957,83
84,2.2736687660217285,,84
84,,2.2478926181793213,84
85,2.2724273204803467,,85
85,,2.2471375465393066,85
86,2.2712056636810303,,86
86,,2.246387243270874,86
87,2.270005226135254,,87
87,,2.245645046234131,87
88,2.2688241004943848,,88
88,,2.2449028491973877,88
89,2.2676596641540527,,89
89,,2.2441587448120117,89
90,2.2665116786956787,,90
90,,2.243410110473633,90
91,2.265380382537842,,91
91,,2.242666006088257,91
92,2.264267683029175,,92
92,,2.2419168949127197,92
93,2.263171434402466,,93
93,,2.241170644760132,93
94,2.262089729309082,,94
94,,2.240424633026123,94
95,2.2610220909118652,,95
95,,2.239680767059326,95
96,2.2599663734436035,,96
96,,2.238942861557007,96
97,2.2589237689971924,,97
97,,2.238215446472168,97
98,2.257894992828369,,98
98,,2.237496852874756,98
99,2.2568767070770264,,99
99,,2.236783981323242,99
100,2.255866289138794,,100
100,,2.236086368560791,100
101,2.2548632621765137,,101
101,,2.2353968620300293,101
102,2.253868579864502,,102
102,,2.234717607498169,102
103,2.2528817653656006,,103
103,,2.234048366546631,103
104,2.251901865005493,,104
104,,2.2333900928497314,104
105,2.250927209854126,,105
105,,2.232743263244629,105
106,2.249959945678711,,106
106,,2.2321109771728516,106
107,2.2489986419677734,,107
107,,2.2314867973327637,107
108,2.248044013977051,,108
108,,2.230867862701416,108
109,2.247096061706543,,109
109,,2.2302582263946533,109
110,2.2461535930633545,,110
110,,2.2296507358551025,110
111,2.2452175617218018,,111
111,,2.229048490524292,111
112,2.2442896366119385,,112
112,,2.2284512519836426,112
113,2.243370771408081,,113
113,,2.2278547286987305,113
114,2.2424588203430176,,114
114,,2.227254629135132,114
115,2.2415518760681152,,115
115,,2.2266509532928467,115
116,2.2406513690948486,,116
116,,2.226041555404663,116
117,2.2397561073303223,,117
117,,2.2254297733306885,117
118,2.2388651371002197,,118
118,,2.224813938140869,118
119,2.2379796504974365,,119
119,,2.2241945266723633,119
120,2.2370970249176025,,120
120,,2.2235727310180664,120
121,2.236217737197876,,121
121,,2.222945213317871,121
122,2.235341787338257,,122
122,,2.22231388092041,122
123,2.234471321105957,,123
123,,2.221675395965576,123
124,2.2336044311523438,,124
124,,2.2210311889648438,124
125,2.232740879058838,,125
125,,2.2203879356384277,125
126,2.2318813800811768,,126
126,,2.2197413444519043,126
127,2.231025457382202,,127
127,,2.219097137451172,127
128,2.230172634124756,,128
128,,2.2184529304504395,128
129,2.229323387145996,,129
129,,2.2178120613098145,129
130,2.22847843170166,,130
130,,2.217172145843506,130
131,2.2276368141174316,,131
131,,2.2165286540985107,131
132,2.226797342300415,,132
132,,2.21588397026062,132
133,2.2259602546691895,,133
133,,2.215238332748413,133
134,2.225126028060913,,134
134,,2.214592933654785,134
135,2.2242956161499023,,135
135,,2.2139456272125244,135
136,2.2234673500061035,,136
136,,2.21329927444458,136
137,2.2226414680480957,,137
137,,2.212650775909424,137
138,2.2218177318573,,138
138,,2.2120018005371094,138
139,2.220996856689453,,139
139,,2.2113544940948486,139
140,2.2201786041259766,,140
140,,2.210705041885376,140
141,2.219363212585449,,141
141,,2.2100541591644287,141
142,2.2185492515563965,,142
142,,2.2094032764434814,142
143,2.2177371978759766,,143
143,,2.208751678466797,143
144,2.2169277667999268,,144
144,,2.2081053256988525,144
145,2.216120958328247,,145
145,,2.207461357116699,145
146,2.2153160572052,,146
146,,2.206822156906128,146
147,2.2145144939422607,,147
147,,2.2061870098114014,147
148,2.2137155532836914,,148
148,,2.2055530548095703,148
149,2.2129178047180176,,149
149,,2.204925775527954,149
150,2.2121200561523438,,150
150,,2.2043025493621826,150
151,2.2113242149353027,,151
151,,2.203681468963623,151
152,2.210529327392578,,152
152,,2.20306134223938,152
153,2.209735870361328,,153
153,,2.2024431228637695,153
154,2.20894455909729,,154
154,,2.201826333999634,154
155,2.208155870437622,,155
155,,2.20120906829834,155
156,2.207368850708008,,156
156,,2.2005937099456787,156
157,2.206585168838501,,157
157,,2.1999781131744385,157
158,2.2058022022247314,,158
158,,2.199361562728882,158
159,2.2050209045410156,,159
159,,2.198742151260376,159
160,2.204240560531616,,160
160,,2.198122501373291,160
161,2.2034618854522705,,161
161,,2.197502374649048,161
162,2.202685594558716,,162
162,,2.1968798637390137,162
163,2.201911449432373,,163
163,,2.1962573528289795,163
164,2.2011380195617676,,164
164,,2.195633888244629,164
165,2.2003650665283203,,165
165,,2.1950111389160156,165
166,2.1995933055877686,,166
166,,2.1943936347961426,166
167,2.1988236904144287,,167
167,,2.1937777996063232,167
168,2.1980552673339844,,168
168,,2.1931698322296143,168
169,2.19728946685791,,169
169,,2.1925714015960693,169
170,2.1965250968933105,,170
170,,2.1919784545898438,170
171,2.195761203765869,,171
171,,2.191391706466675,171
172,2.194998264312744,,172
172,,2.190810203552246,172
173,2.194236993789673,,173
173,,2.1902310848236084,173
174,2.1934773921966553,,174
174,,2.1896464824676514,174
175,2.1927177906036377,,175
175,,2.189056158065796,175
176,2.1919596195220947,,176
176,,2.1884584426879883,176
177,2.19120192527771,,177
177,,2.187854528427124,177
178,2.1904444694519043,,178
178,,2.1872446537017822,178
179,2.1896872520446777,,179
179,,2.186631679534912,179
180,2.1889305114746094,,180
180,,2.1860191822052,180
181,2.188174247741699,,181
181,,2.1854066848754883,181
182,2.1874191761016846,,182
182,,2.1847939491271973,182
183,2.186663866043091,,183
183,,2.184185266494751,183
184,2.1859095096588135,,184
184,,2.1835808753967285,184
185,2.185154914855957,,185
185,,2.182985544204712,185
186,2.1844005584716797,,186
186,,2.182400941848755,186
187,2.1836462020874023,,187
187,,2.181821823120117,187
188,2.182892322540283,,188
188,,2.1812453269958496,188
189,2.182138442993164,,189
189,,2.1806716918945312,189
190,2.1813838481903076,,190
190,,2.1800949573516846,190
191,2.1806280612945557,,191
191,,2.1795153617858887,191
192,2.179872989654541,,192
192,,2.1789329051971436,192
193,2.1791176795959473,,193
193,,2.178351402282715,193
194,2.1783628463745117,,194
194,,2.1777689456939697,194
195,2.1776065826416016,,195
195,,2.177187442779541,195
196,2.176851511001587,,196
196,,2.1765999794006348,196
197,2.1760971546173096,,197
197,,2.17600154876709,197
198,2.1753435134887695,,198
198,,2.175396203994751,198
199,2.1745893955230713,,199
199,,2.174783706665039,199
200,2.1738345623016357,,200
200,,2.174164056777954,200
201,2.173079013824463,,201
201,,2.1735358238220215,201
202,2.1723227500915527,,202
202,,2.1728954315185547,202
203,2.1715660095214844,,203
203,,2.172247886657715,203
204,2.170808792114258,,204
204,,2.1715896129608154,204
205,2.170051336288452,,205
205,,2.1709330081939697,205
206,2.1692919731140137,,206
206,,2.1702775955200195,206
207,2.168531894683838,,207
207,,2.1696221828460693,207
208,2.167771339416504,,208
208,,2.16896915435791,208
209,2.167009115219116,,209
209,,2.1683173179626465,209
210,2.1662471294403076,,210
210,,2.1676719188690186,210
211,2.1654841899871826,,211
211,,2.1670279502868652,211
212,2.1647214889526367,,212
212,,2.1663825511932373,212
213,2.1639580726623535,,213
213,,2.1657371520996094,213
214,2.163193464279175,,214
214,,2.165092945098877,214
215,2.1624276638031006,,215
215,,2.1644484996795654,215
216,2.161660671234131,,216
216,,2.1637914180755615,216
217,2.1608924865722656,,217
217,,2.163123607635498,217
218,2.1601245403289795,,218
218,,2.1624481678009033,218
219,2.1593563556671143,,219
219,,2.1617660522460938,219
220,2.1585874557495117,,220
220,,2.161076545715332,220
221,2.1578166484832764,,221
221,,2.160386085510254,221
222,2.157045364379883,,222
222,,2.159695625305176,222
223,2.156273365020752,,223
223,,2.1590051651000977,223
224,2.155500888824463,,224
224,,2.158317804336548,224
225,2.1547281742095947,,225
225,,2.157633066177368,225
226,2.1539552211761475,,226
226,,2.1569454669952393,226
227,2.153181791305542,,227
227,,2.1562557220458984,227
228,2.152407169342041,,228
228,,2.155561923980713,228
229,2.1516318321228027,,229
229,,2.15486741065979,229
230,2.1508560180664062,,230
230,,2.1541695594787598,230
231,2.150078296661377,,231
231,,2.1534640789031982,231
232,2.1493000984191895,,232
232,,2.1527578830718994,232
233,2.148519992828369,,233
233,,2.152057409286499,233
234,2.147739887237549,,234
234,,2.1513612270355225,234
235,2.1469600200653076,,235
235,,2.1506690979003906,235
236,2.1461777687072754,,236
236,,2.1499838829040527,236
237,2.1453943252563477,,237
237,,2.1493051052093506,237
238,2.144608974456787,,238
238,,2.148629903793335,238
239,2.1438233852386475,,239
239,,2.1479570865631104,239
240,2.143035650253296,,240
240,,2.1472811698913574,240
241,2.142246723175049,,241
241,,2.1465964317321777,241
242,2.1414573192596436,,242
242,,2.145901918411255,242
243,2.1406679153442383,,243
243,,2.145189046859741,243
244,2.139876127243042,,244
244,,2.1444766521453857,244
245,2.139084815979004,,245
245,,2.1437623500823975,245
246,2.1382908821105957,,246
246,,2.1430444717407227,246
247,2.137495517730713,,247
247,,2.1423227787017822,247
248,2.1366991996765137,,248
248,,2.1415979862213135,248
249,2.1359031200408936,,249
249,,2.1408743858337402,249
250,2.135105848312378,,250
250,,2.140152931213379,250
251,2.134307622909546,,251
251,,2.1394336223602295,251
252,2.1335082054138184,,252
252,,2.13871693611145,252
253,2.132707357406616,,253
253,,2.137998580932617,253
254,2.1319057941436768,,254
254,,2.1372804641723633,254
255,2.1311023235321045,,255
255,,2.1365578174591064,255
256,2.130298376083374,,256
256,,2.1358282566070557,256
257,2.1294939517974854,,257
257,,2.1350889205932617,257
258,2.128688097000122,,258
258,,2.1343369483947754,258
259,2.127880334854126,,259
259,,2.133575439453125,259
260,2.1270713806152344,,260
260,,2.132810115814209,260
261,2.1262612342834473,,261
261,,2.1320443153381348,261
262,2.1254494190216064,,262
262,,2.1312806606292725,262
263,2.124636650085449,,263
263,,2.1305272579193115,263
264,2.1238229274749756,,264
264,,2.129786729812622,264
265,2.12300705909729,,265
265,,2.129058599472046,265
266,2.122189998626709,,266
266,,2.1283388137817383,266
267,2.1213715076446533,,267
267,,2.1276214122772217,267
268,2.1205508708953857,,268
268,,2.126904249191284,268
269,2.1197288036346436,,269
269,,2.1261870861053467,269
270,2.118905782699585,,270
270,,2.1254684925079346,270
271,2.118082046508789,,271
271,,2.1247477531433105,271
272,2.117255926132202,,272
272,,2.1240310668945312,272
273,2.1164281368255615,,273
273,,2.1233184337615967,273
274,2.115598678588867,,274
274,,2.122610569000244,274
275,2.1147682666778564,,275
275,,2.121904134750366,275
276,2.113936424255371,,276
276,,2.121206760406494,276
277,2.1131033897399902,,277
277,,2.1205122470855713,277
278,2.1122684478759766,,278
278,,2.119816780090332,278
279,2.111431837081909,,279
279,,2.119126319885254,279
280,2.1105945110321045,,280
280,,2.1184380054473877,280
281,2.109754800796509,,281
281,,2.117750883102417,281
282,2.1089131832122803,,282
282,,2.1170566082000732,282
283,2.10806941986084,,283
283,,2.116363048553467,283
284,2.107224464416504,,284
284,,2.1156656742095947,284
285,2.106376886367798,,285
285,,2.114961624145508,285
286,2.105526924133301,,286
286,,2.1142518520355225,286
287,2.104675531387329,,287
287,,2.1135427951812744,287
288,2.103822708129883,,288
288,,2.11283540725708,288
289,2.102968454360962,,289
289,,2.1121370792388916,289
290,2.102112293243408,,290
290,,2.111440420150757,290
291,2.10125470161438,,291
291,,2.110750198364258,291
292,2.100393772125244,,292
292,,2.1100544929504395,292
293,2.099531412124634,,293
293,,2.1093432903289795,293
294,2.0986669063568115,,294
294,,2.108611822128296,294
295,2.0978012084960938,,295
295,,2.107865571975708,295
296,2.0969338417053223,,296
296,,2.1071102619171143,296
297,2.096064805984497,,297
297,,2.106344699859619,297
298,2.095193862915039,,298
298,,2.1055593490600586,298
299,2.0943217277526855,,299
299,,2.104769229888916,299
300,2.09344744682312,,300
300,,2.1039750576019287,300
301,2.0925710201263428,,301
301,,2.103163957595825,301
302,2.0916926860809326,,302
302,,2.102348566055298,302
303,2.0908124446868896,,303
303,,2.101520538330078,303
304,2.0899314880371094,,304
304,,2.1006875038146973,304
305,2.0890488624572754,,305
305,,2.0998647212982178,305
306,2.0881640911102295,,306
306,,2.099046468734741,306
307,2.0872769355773926,,307
307,,2.098236083984375,307
308,2.086388111114502,,308
308,,2.0974197387695312,308
309,2.085498571395874,,309
309,,2.09660005569458,309
310,2.084606409072876,,310
310,,2.0957775115966797,310
311,2.083711862564087,,311
311,,2.094960927963257,311
312,2.0828158855438232,,312
312,,2.0941529273986816,312
313,2.0819172859191895,,313
313,,2.093341112136841,313
314,2.081017255783081,,314
314,,2.0925281047821045,314
315,2.0801150798797607,,315
315,,2.0917065143585205,315
316,2.0792102813720703,,316
316,,2.090873956680298,316
317,2.0783047676086426,,317
317,,2.0900301933288574,317
318,2.077396869659424,,318
318,,2.0891799926757812,318
319,2.076486587524414,,319
319,,2.0883262157440186,319
320,2.0755743980407715,,320
320,,2.087472677230835,320
321,2.074660539627075,,321
321,,2.0866167545318604,321
322,2.073744058609009,,322
322,,2.085756778717041,322
323,2.072826385498047,,323
323,,2.0849039554595947,323
324,2.071906805038452,,324
324,,2.084064245223999,324
325,2.0709853172302246,,325
325,,2.0832359790802,325
326,2.070060968399048,,326
326,,2.0824100971221924,326
327,2.0691347122192383,,327
327,,2.081580638885498,327
328,2.0682053565979004,,328
328,,2.080751419067383,328
329,2.0672738552093506,,329
329,,2.0799171924591064,329
330,2.0663399696350098,,330
330,,2.0790820121765137,330
331,2.0654044151306152,,331
331,,2.078249454498291,331
332,2.0644659996032715,,332
332,,2.077420473098755,332
333,2.0635244846343994,,333
333,,2.0765938758850098,333
334,2.0625810623168945,,334
334,,2.0757668018341064,334
335,2.0616352558135986,,335
335,,2.074942111968994,335
336,2.06068754196167,,336
336,,2.0741090774536133,336
337,2.059736967086792,,337
337,,2.0732762813568115,337
338,2.0587854385375977,,338
338,,2.072432518005371,338
339,2.0578317642211914,,339
339,,2.071570873260498,339
340,2.0568764209747314,,340
340,,2.07069730758667,340
341,2.055919885635376,,341
341,,2.0698111057281494,341
342,2.0549609661102295,,342
342,,2.0689234733581543,342
343,2.0540013313293457,,343
343,,2.068047523498535,343
344,2.053040027618408,,344
344,,2.0671803951263428,344
345,2.0520763397216797,,345
345,,2.0663228034973145,345
346,2.0511107444763184,,346
346,,2.0654585361480713,346
347,2.0501439571380615,,347
347,,2.064577341079712,347
348,2.049175977706909,,348
348,,2.063687324523926,348
349,2.0482068061828613,,349
349,,2.062791109085083,349
350,2.047236680984497,,350
350,,2.061885356903076,350
351,2.0462646484375,,351
351,,2.060969352722168,351
352,2.04529070854187,,352
352,,2.060046434402466,352
353,2.0443150997161865,,353
353,,2.0591137409210205,353
354,2.043337821960449,,354
354,,2.0581626892089844,354
355,2.042358875274658,,355
355,,2.057201385498047,355
356,2.0413787364959717,,356
356,,2.056241273880005,356
357,2.0403974056243896,,357
357,,2.0552804470062256,357
358,2.039414405822754,,358
358,,2.054332733154297,358
359,2.0384292602539062,,359
359,,2.053375720977783,359
360,2.037442922592163,,360
360,,2.0524237155914307,360
361,2.036454916000366,,361
361,,2.0514862537384033,361
362,2.0354654788970947,,362
362,,2.0505740642547607,362
363,2.0344738960266113,,363
363,,2.0496773719787598,363
364,2.033480405807495,,364
364,,2.04878568649292,364
365,2.032485008239746,,365
365,,2.047898054122925,365
366,2.0314886569976807,,366
366,,2.0470263957977295,366
367,2.030491590499878,,367
367,,2.0461604595184326,367
368,2.029493570327759,,368
368,,2.0452940464019775,368
369,2.028494119644165,,369
369,,2.0444188117980957,369
370,2.0274927616119385,,370
370,,2.043532133102417,370
371,2.026489019393921,,371
371,,2.0426363945007324,371
372,2.0254838466644287,,372
372,,2.0417230129241943,372
373,2.0244767665863037,,373
373,,2.040790557861328,373
374,2.023468494415283,,374
374,,2.039841413497925,374
375,2.0224592685699463,,375
375,,2.038877248764038,375
376,2.021449565887451,,376
376,,2.037909746170044,376
377,2.0204384326934814,,377
377,,2.0369434356689453,377
378,2.019425630569458,,378
378,,2.035977602005005,378
379,2.018411874771118,,379
379,,2.0350215435028076,379
380,2.0173966884613037,,380
380,,2.034055471420288,380
381,2.0163795948028564,,381
381,,2.0330779552459717,381
382,2.0153613090515137,,382
382,,2.032090902328491,382
383,2.014341115951538,,383
383,,2.0311036109924316,383
384,2.013319253921509,,384
384,,2.0301148891448975,384
385,2.0122952461242676,,385
385,,2.029135227203369,385
386,2.0112686157226562,,386
386,,2.0281429290771484,386
387,2.010239839553833,,387
387,,2.02714467048645,387
388,2.009208917617798,,388
388,,2.0261428356170654,388
389,2.008176326751709,,389
389,,2.025148868560791,389
390,2.007141590118408,,390
390,,2.024156093597412,390
391,2.0061044692993164,,391
391,,2.023169994354248,391
392,2.005065441131592,,392
392,,2.0221872329711914,392
393,2.0040249824523926,,393
393,,2.021210193634033,393
394,2.0029830932617188,,394
394,,2.0202412605285645,394
395,2.001938581466675,,395
395,,2.0192818641662598,395
396,2.0008928775787354,,396
396,,2.018324136734009,396
397,1.9998457431793213,,397
397,,2.017347574234009,397
398,1.9987962245941162,,398
398,,2.01637601852417,398
399,1.9977455139160156,,399
399,,2.015408754348755,399
400,1.9966933727264404,,400
400,,2.0144388675689697,400
401,1.995639681816101,,401
401,,2.0134670734405518,401
402,1.9945847988128662,,402
402,,2.012484550476074,402
403,1.9935280084609985,,403
403,,2.0114951133728027,403
404,1.9924709796905518,,404
404,,2.0104990005493164,404
405,1.9914124011993408,,405
405,,2.00950288772583,405
406,1.9903521537780762,,406
406,,2.0084972381591797,406
407,1.9892902374267578,,407
407,,2.0075137615203857,407
408,1.9882272481918335,,408
408,,2.0065436363220215,408
409,1.9871630668640137,,409
409,,2.0055878162384033,409
410,1.986097812652588,,410
410,,2.004641532897949,410
411,1.9850295782089233,,411
411,,2.003692626953125,411
412,1.9839599132537842,,412
412,,2.0027356147766113,412
413,1.9828882217407227,,413
413,,2.001767158508301,413
414,1.9818135499954224,,414
414,,2.000788927078247,414
415,1.9807368516921997,,415
415,,1.999803066253662,415
416,1.979658842086792,,416
416,,1.9988317489624023,416
417,1.9785783290863037,,417
417,,1.9978671073913574,417
418,1.9774962663650513,,418
418,,1.996908187866211,418
419,1.9764128923416138,,419
419,,1.9959484338760376,419
420,1.975327491760254,,420
420,,1.9949771165847778,420
421,1.9742408990859985,,421
421,,1.994002103805542,421
422,1.973153829574585,,422
422,,1.9930291175842285,422
423,1.972065806388855,,423
423,,1.9920834302902222,423
424,1.9709761142730713,,424
424,,1.9911484718322754,424
425,1.9698854684829712,,425
425,,1.9902081489562988,425
426,1.968793511390686,,426
426,,1.9892677068710327,426
427,1.9676998853683472,,427
427,,1.9883300065994263,427
428,1.9666043519973755,,428
428,,1.9874016046524048,428
429,1.9655077457427979,,429
429,,1.9864859580993652,429
430,1.9644110202789307,,430
430,,1.9855893850326538,430
431,1.963313341140747,,431
431,,1.984713077545166,431
432,1.9622145891189575,,432
432,,1.9838569164276123,432
433,1.9611150026321411,,433
433,,1.9830002784729004,433
434,1.9600136280059814,,434
434,,1.9821218252182007,434
435,1.9589123725891113,,435
435,,1.981223225593567,435
436,1.9578090906143188,,436
436,,1.9803117513656616,436
437,1.956705093383789,,437
437,,1.9793814420700073,437
438,1.9555996656417847,,438
438,,1.9784455299377441,438
439,1.9544939994812012,,439
439,,1.9775017499923706,439
440,1.9533871412277222,,440
440,,1.9765468835830688,440
441,1.9522783756256104,,441
441,,1.9755765199661255,441
442,1.951168179512024,,442
442,,1.9745897054672241,442
443,1.950057029724121,,443
443,,1.973584771156311,443
444,1.9489449262619019,,444
444,,1.9725781679153442,444
445,1.947831392288208,,445
445,,1.9715774059295654,445
446,1.946716547012329,,446
446,,1.970594048500061,446
447,1.945601463317871,,447
447,,1.9696077108383179,447
448,1.9444862604141235,,448
448,,1.9686013460159302,448
449,1.9433702230453491,,449
449,,1.9675781726837158,449
450,1.9422541856765747,,450
450,,1.966540813446045,450
451,1.9411371946334839,,451
451,,1.9655038118362427,451
452,1.9400192499160767,,452
452,,1.9644776582717896,452
453,1.9388999938964844,,453
453,,1.9634649753570557,453
454,1.937779188156128,,454
454,,1.9624543190002441,454
455,1.9366596937179565,,455
455,,1.9614371061325073,455
456,1.9355380535125732,,456
456,,1.9604214429855347,456
457,1.9344145059585571,,457
457,,1.9594202041625977,457
458,1.9332914352416992,,458
458,,1.9584097862243652,458
459,1.932166576385498,,459
459,,1.9574004411697388,459
460,1.9310413599014282,,460
460,,1.9563828706741333,460
461,1.9299161434173584,,461
461,,1.955350399017334,461
462,1.928790807723999,,462
462,,1.954318881034851,462
463,1.927666187286377,,463
463,,1.9532878398895264,463
464,1.9265409708023071,,464
464,,1.9522753953933716,464
465,1.9254155158996582,,465
465,,1.9512677192687988,465
466,1.9242901802062988,,466
466,,1.9502637386322021,466
467,1.9231640100479126,,467
467,,1.949255108833313,467
468,1.9220373630523682,,468
468,,1.9482265710830688,468
469,1.92090904712677,,469
469,,1.9471888542175293,469
470,1.9197810888290405,,470
470,,1.9461499452590942,470
471,1.9186517000198364,,471
471,,1.945101261138916,471
472,1.9175218343734741,,472
472,,1.944055438041687,472
473,1.916391134262085,,473
473,,1.9430148601531982,473
474,1.9152594804763794,,474
474,,1.941979169845581,474
475,1.9141265153884888,,475
475,,1.940948724746704,475
476,1.9129927158355713,,476
476,,1.939926266670227,476
477,1.9118589162826538,,477
477,,1.9388911724090576,477
478,1.9107245206832886,,478
478,,1.9378440380096436,478
479,1.9095896482467651,,479
479,,1.9367893934249878,479
480,1.9084538221359253,,480
480,,1.9357428550720215,480
481,1.9073171615600586,,481
481,,1.934713363647461,481
482,1.906179428100586,,482
482,,1.933680772781372,482
483,1.9050408601760864,,483
483,,1.932666301727295,483
484,1.9039020538330078,,484
484,,1.9316465854644775,484
485,1.9027619361877441,,485
485,,1.9306104183197021,485
486,1.901623010635376,,486
486,,1.9295406341552734,486
487,1.9004827737808228,,487
487,,1.9284486770629883,487
488,1.899341344833374,,488
488,,1.927333950996399,488
489,1.898199439048767,,489
489,,1.926223874092102,489
490,1.8970576524734497,,490
490,,1.925134301185608,490
491,1.8959156274795532,,491
491,,1.9240769147872925,491
492,1.8947720527648926,,492
492,,1.9230308532714844,492
493,1.8936282396316528,,493
493,,1.9219849109649658,493
494,1.8924837112426758,,494
494,,1.9209505319595337,494
495,1.891339898109436,,495
495,,1.9199122190475464,495
496,1.8901958465576172,,496
496,,1.9188655614852905,496
497,1.8890511989593506,,497
497,,1.9178000688552856,497
498,1.8879060745239258,,498
498,,1.916725754737854,498
499,1.8867594003677368,,499
499,,1.9156568050384521,499
500,1.885611891746521,,500
500,,1.9145805835723877,500
501,1.884464979171753,,501
501,,1.9135031700134277,501
502,1.883317470550537,,502
502,,1.9124137163162231,502
503,1.882169246673584,,503
503,,1.911318063735962,503
504,1.881023645401001,,504
504,,1.9102156162261963,504
505,1.879879117012024,,505
505,,1.9090913534164429,505
506,1.8787329196929932,,506
506,,1.9079393148422241,506
507,1.8775861263275146,,507
507,,1.9067851305007935,507
508,1.8764384984970093,,508
508,,1.9056349992752075,508
509,1.8752890825271606,,509
509,,1.9044986963272095,509
510,1.874139428138733,,510
510,,1.90336275100708,510
511,1.872989535331726,,511
511,,1.9022202491760254,511
512,1.8718403577804565,,512
512,,1.9010560512542725,512
