epoch,exposure_train_loss,exposure_val_loss,step
201,2.2469112873077393,,201
201,,2.3119380474090576,201
202,2.246145486831665,,202
202,,2.311340570449829,202
203,2.245380163192749,,203
203,,2.3107471466064453,203
204,2.244614601135254,,204
204,,2.3101603984832764,204
205,2.243847370147705,,205
205,,2.309580087661743,205
206,2.243079900741577,,206
206,,2.3090076446533203,206
207,2.2423107624053955,,207
207,,2.3084423542022705,207
208,2.2415411472320557,,208
208,,2.3078842163085938,208
209,2.2407712936401367,,209
209,,2.3073275089263916,209
210,2.2400007247924805,,210
210,,2.306769371032715,210
211,2.2392289638519287,,211
211,,2.306213855743408,211
212,2.2384564876556396,,212
212,,2.305662155151367,212
213,2.2376835346221924,,213
213,,2.3051140308380127,213
214,2.2369096279144287,,214
214,,2.304561138153076,214
215,2.236135959625244,,215
215,,2.30400013923645,215
216,2.2353601455688477,,216
216,,2.303429126739502,216
217,2.2345833778381348,,217
217,,2.302847385406494,217
218,2.2338058948516846,,218
218,,2.3022572994232178,218
219,2.2330267429351807,,219
219,,2.301661491394043,219
220,2.2322466373443604,,220
220,,2.301060438156128,220
221,2.2314648628234863,,221
221,,2.3004531860351562,221
222,2.230681896209717,,222
222,,2.2998456954956055,222
223,2.229898452758789,,223
223,,2.299240827560425,223
224,2.229114055633545,,224
224,,2.298632860183716,224
225,2.2283291816711426,,225
225,,2.29801869392395,225
226,2.227543354034424,,226
226,,2.2974066734313965,226
227,2.2267563343048096,,227
227,,2.296799898147583,227
228,2.2259671688079834,,228
228,,2.2961971759796143,228
229,2.22517728805542,,229
229,,2.2955963611602783,229
230,2.224386692047119,,230
230,,2.2949976921081543,230
231,2.2235939502716064,,231
231,,2.294398784637451,231
232,2.2228007316589355,,232
232,,2.2938008308410645,232
233,2.222005605697632,,233
233,,2.2932028770446777,233
234,2.2212095260620117,,234
234,,2.2926082611083984,234
235,2.220412015914917,,235
235,,2.2920191287994385,235
236,2.2196128368377686,,236
236,,2.2914295196533203,236
237,2.2188127040863037,,237
237,,2.2908384799957275,237
238,2.2180113792419434,,238
238,,2.2902426719665527,238
239,2.2172091007232666,,239
239,,2.2896456718444824,239
240,2.2164053916931152,,240
240,,2.289050817489624,240
241,2.21560001373291,,241
241,,2.2884562015533447,241
242,2.2147936820983887,,242
242,,2.2878618240356445,242
243,2.2139854431152344,,243
243,,2.2872695922851562,243
244,2.2131757736206055,,244
244,,2.286680221557617,244
245,2.212364673614502,,245
245,,2.286090135574341,245
246,2.2115535736083984,,246
246,,2.2854957580566406,246
247,2.210740804672241,,247
247,,2.2848966121673584,247
248,2.2099273204803467,,248
248,,2.2842910289764404,248
249,2.2091126441955566,,249
249,,2.283672571182251,249
250,2.208296298980713,,250
250,,2.2830424308776855,250
251,2.2074790000915527,,251
251,,2.2824032306671143,251
252,2.206660509109497,,252
252,,2.2817540168762207,252
253,2.2058401107788086,,253
253,,2.2810862064361572,253
254,2.2050185203552246,,254
254,,2.2804059982299805,254
255,2.204195261001587,,255
255,,2.2797281742095947,255
256,2.203371047973633,,256
256,,2.2790536880493164,256
257,2.2025458812713623,,257
257,,2.2783823013305664,257
258,2.201718807220459,,258
258,,2.277722120285034,258
259,2.2008907794952393,,259
259,,2.2770771980285645,259
260,2.2000622749328613,,260
260,,2.2764482498168945,260
261,2.199232339859009,,261
261,,2.275827169418335,261
262,2.1984004974365234,,262
262,,2.275210380554199,262
263,2.1975674629211426,,263
263,,2.2745981216430664,263
264,2.1967313289642334,,264
264,,2.2739861011505127,264
265,2.1958940029144287,,265
265,,2.273369550704956,265
266,2.195054769515991,,266
266,,2.272745132446289,266
267,2.1942131519317627,,267
267,,2.2721147537231445,267
268,2.1933696269989014,,268
268,,2.271481513977051,268
269,2.1925241947174072,,269
269,,2.2708473205566406,269
270,2.191676139831543,,270
270,,2.2702114582061768,270
271,2.190826177597046,,271
271,,2.2695703506469727,271
272,2.189974308013916,,272
272,,2.2689218521118164,272
273,2.1891205310821533,,273
273,,2.2682676315307617,273
274,2.1882636547088623,,274
274,,2.267601728439331,274
275,2.187405586242676,,275
275,,2.266934394836426,275
276,2.186544895172119,,276
276,,2.266263723373413,276
277,2.185682535171509,,277
277,,2.2655937671661377,277
278,2.1848182678222656,,278
278,,2.264923334121704,278
279,2.183952569961548,,279
279,,2.264251708984375,279
280,2.1830854415893555,,280
280,,2.263582706451416,280
281,2.1822173595428467,,281
281,,2.2629168033599854,281
282,2.1813464164733887,,282
282,,2.2622427940368652,282
283,2.1804745197296143,,283
283,,2.261568307876587,283
284,2.1796011924743652,,284
284,,2.260890007019043,284
285,2.1787257194519043,,285
285,,2.2602076530456543,285
286,2.1778481006622314,,286
286,,2.2595322132110596,286
287,2.176968574523926,,287
287,,2.258852958679199,287
288,2.1760873794555664,,288
288,,2.258173942565918,288
289,2.175203800201416,,289
289,,2.2574965953826904,289
290,2.174319267272949,,290
290,,2.2568166255950928,290
291,2.1734328269958496,,291
291,,2.256135940551758,291
292,2.172544479370117,,292
292,,2.2554595470428467,292
293,2.1716535091400146,,293
293,,2.254777431488037,293
294,2.1707606315612793,,294
294,,2.2540903091430664,294
295,2.1698665618896484,,295
295,,2.2533974647521973,295
296,2.1689693927764893,,296
296,,2.252697467803955,296
297,2.168071985244751,,297
297,,2.2520015239715576,297
298,2.167172908782959,,298
298,,2.251307964324951,298
299,2.1662707328796387,,299
299,,2.2506158351898193,299
300,2.1653668880462646,,300
300,,2.249924898147583,300
301,2.1644604206085205,,301
301,,2.249225378036499,301
302,2.1635522842407227,,302
302,,2.2485129833221436,302
303,2.1626412868499756,,303
303,,2.247800350189209,303
304,2.161729097366333,,304
304,,2.24709153175354,304
305,2.1608147621154785,,305
305,,2.246387243270874,305
306,2.159897565841675,,306
306,,2.2456915378570557,306
307,2.1589772701263428,,307
307,,2.2449915409088135,307
308,2.1580545902252197,,308
308,,2.2442827224731445,308
309,2.1571290493011475,,309
309,,2.2435643672943115,309
310,2.1562023162841797,,310
310,,2.24283504486084,310
311,2.155273914337158,,311
311,,2.2421000003814697,311
312,2.1543424129486084,,312
312,,2.241358757019043,312
313,2.153409481048584,,313
313,,2.24061918258667,313
314,2.152473211288452,,314
314,,2.239881992340088,314
315,2.1515345573425293,,315
315,,2.2391469478607178,315
316,2.1505932807922363,,316
316,,2.2384045124053955,316
317,2.1496496200561523,,317
317,,2.237654447555542,317
318,2.14870285987854,,318
318,,2.2368953227996826,318
319,2.1477549076080322,,319
319,,2.2361326217651367,319
320,2.1468029022216797,,320
320,,2.2353694438934326,320
321,2.1458494663238525,,321
321,,2.2346060276031494,321
322,2.1448938846588135,,322
322,,2.2338340282440186,322
323,2.143935203552246,,323
323,,2.23305606842041,323
324,2.1429755687713623,,324
324,,2.232276201248169,324
325,2.1420130729675293,,325
325,,2.231502056121826,325
326,2.1410484313964844,,326
326,,2.2307348251342773,326
327,2.1400816440582275,,327
327,,2.2299726009368896,327
328,2.139112710952759,,328
328,,2.2292144298553467,328
329,2.1381406784057617,,329
329,,2.228455066680908,329
330,2.1371679306030273,,330
330,,2.2276854515075684,330
331,2.1361918449401855,,331
331,,2.2269022464752197,331
332,2.13521409034729,,332
332,,2.2260992527008057,332
333,2.1342339515686035,,333
333,,2.2252933979034424,333
334,2.1332509517669678,,334
334,,2.2244951725006104,334
335,2.132266044616699,,335
335,,2.2237095832824707,335
336,2.131279230117798,,336
336,,2.222930908203125,336
337,2.1302905082702637,,337
337,,2.2221615314483643,337
338,2.1292996406555176,,338
338,,2.22139310836792,338
339,2.1283066272735596,,339
339,,2.22062087059021,339
340,2.1273105144500732,,340
340,,2.219848871231079,340
341,2.1263129711151123,,341
341,,2.2190723419189453,341
342,2.1253130435943604,,342
342,,2.2182960510253906,342
343,2.1243112087249756,,343
343,,2.217519521713257,343
344,2.123307704925537,,344
344,,2.2167372703552246,344
345,2.1223015785217285,,345
345,,2.215952157974243,345
346,2.121293544769287,,346
346,,2.2151570320129395,346
347,2.1202828884124756,,347
347,,2.2143447399139404,347
348,2.1192708015441895,,348
348,,2.2135066986083984,348
349,2.1182563304901123,,349
349,,2.2126455307006836,349
350,2.117239475250244,,350
350,,2.211770534515381,350
351,2.116220235824585,,351
351,,2.2108891010284424,351
352,2.1151983737945557,,352
352,,2.209996223449707,352
353,2.1141748428344727,,353
353,,2.2090978622436523,353
354,2.1131489276885986,,354
354,,2.2081961631774902,354
355,2.1121206283569336,,355
355,,2.207294225692749,355
356,2.1110892295837402,,356
356,,2.2063817977905273,356
357,2.110055923461914,,357
357,,2.2054710388183594,357
358,2.1090192794799805,,358
358,,2.2045583724975586,358
359,2.107982635498047,,359
359,,2.2036447525024414,359
360,2.106943130493164,,360
360,,2.2027387619018555,360
361,2.105900764465332,,361
361,,2.201838493347168,361
362,2.104856491088867,,362
362,,2.200937271118164,362
363,2.1038100719451904,,363
363,,2.2000315189361572,363
364,2.1027615070343018,,364
364,,2.1991126537323,364
365,2.1017112731933594,,365
365,,2.1981844902038574,365
366,2.1006579399108887,,366
366,,2.1972548961639404,366
367,2.099602460861206,,367
367,,2.196326732635498,367
368,2.0985469818115234,,368
368,,2.195404291152954,368
369,2.0974881649017334,,369
369,,2.194488763809204,369
370,2.0964272022247314,,370
370,,2.193573474884033,370
371,2.095363140106201,,371
371,,2.1926627159118652,371
372,2.0942976474761963,,372
372,,2.1917574405670166,372
373,2.0932295322418213,,373
373,,2.190852642059326,373
374,2.0921595096588135,,374
374,,2.1899447441101074,374
375,2.0910866260528564,,375
375,,2.189039945602417,375
376,2.0900111198425293,,376
376,,2.1881344318389893,376
377,2.0889334678649902,,377
377,,2.1872191429138184,377
378,2.0878541469573975,,378
378,,2.186300277709961,378
379,2.086772918701172,,379
379,,2.1853795051574707,379
380,2.0856895446777344,,380
380,,2.184459924697876,380
381,2.0846047401428223,,381
381,,2.1835360527038574,381
382,2.083517074584961,,382
382,,2.1826155185699463,382
383,2.0824272632598877,,383
383,,2.1816885471343994,383
384,2.0813357830047607,,384
384,,2.1807613372802734,384
385,2.08024263381958,,385
385,,2.1798300743103027,385
386,2.079148530960083,,386
386,,2.178889751434326,386
387,2.0780534744262695,,387
387,,2.177950143814087,387
388,2.076955556869507,,388
388,,2.176994562149048,388
389,2.075854539871216,,389
389,,2.1760365962982178,389
390,2.0747523307800293,,390
390,,2.1750717163085938,390
391,2.07364821434021,,391
391,,2.1741104125976562,391
392,2.0725443363189697,,392
392,,2.173144578933716,392
393,2.071439504623413,,393
393,,2.1721930503845215,393
394,2.070331573486328,,394
394,,2.1712639331817627,394
395,2.069220542907715,,395
395,,2.170356273651123,395
396,2.0681073665618896,,396
396,,2.1694655418395996,396
397,2.0669937133789062,,397
397,,2.16860032081604,397
398,2.06587815284729,,398
398,,2.167733907699585,398
399,2.06476092338562,,399
399,,2.1668477058410645,399
400,2.0636420249938965,,400
400,,2.1659395694732666,400
401,2.062520980834961,,401
401,,2.1650075912475586,401
402,2.061396598815918,,402
402,,2.1640625,402
403,2.060271978378296,,403
403,,2.163116216659546,403
404,2.059145927429199,,404
404,,2.162182092666626,404
405,2.0580177307128906,,405
405,,2.1612584590911865,405
406,2.056886672973633,,406
406,,2.1603429317474365,406
407,2.0557548999786377,,407
407,,2.1594302654266357,407
408,2.0546200275421143,,408
408,,2.1585187911987305,408
409,2.053483247756958,,409
409,,2.1575984954833984,409
410,2.0523433685302734,,410
410,,2.156663656234741,410
411,2.0512022972106934,,411
411,,2.155714988708496,411
412,2.0500588417053223,,412
412,,2.1547482013702393,412
413,2.0489132404327393,,413
413,,2.1537721157073975,413
414,2.0477654933929443,,414
414,,2.1527981758117676,414
415,2.046616554260254,,415
415,,2.151822805404663,415
416,2.0454678535461426,,416
416,,2.1508660316467285,416
417,2.0443172454833984,,417
417,,2.149930238723755,417
418,2.0431642532348633,,418
418,,2.1490049362182617,418
419,2.0420103073120117,,419
419,,2.1480870246887207,419
420,2.040853977203369,,420
420,,2.1471705436706543,420
421,2.039695978164673,,421
421,,2.146249294281006,421
422,2.0385360717773438,,422
422,,2.145319938659668,422
423,2.0373740196228027,,423
423,,2.1443800926208496,423
424,2.03620982170105,,424
424,,2.1434385776519775,424
425,2.0350441932678223,,425
425,,2.1424880027770996,425
426,2.033876895904541,,426
426,,2.14151930809021,426
427,2.032708168029785,,427
427,,2.140533447265625,427
428,2.031536817550659,,428
428,,2.1395418643951416,428
429,2.030363082885742,,429
429,,2.1385488510131836,429
430,2.029186725616455,,430
430,,2.137544631958008,430
431,2.0280089378356934,,431
431,,2.1365394592285156,431
432,2.026829242706299,,432
432,,2.1355361938476562,432
433,2.0256478786468506,,433
433,,2.1345248222351074,433
434,2.0244641304016113,,434
434,,2.1335232257843018,434
435,2.023277759552002,,435
435,,2.1325204372406006,435
436,2.022090435028076,,436
436,,2.131528854370117,436
437,2.020901679992676,,437
437,,2.130527973175049,437
438,2.0197136402130127,,438
438,,2.1294987201690674,438
439,2.0185234546661377,,439
439,,2.128448963165283,439
440,2.017331838607788,,440
440,,2.1274008750915527,440
441,2.0161378383636475,,441
441,,2.126358985900879,441
442,2.0149426460266113,,442
442,,2.125340461730957,442
443,2.0137455463409424,,443
443,,2.1243338584899902,443
444,2.0125460624694824,,444
444,,2.1233160495758057,444
445,2.0113470554351807,,445
445,,2.1222903728485107,445
446,2.010148286819458,,446
446,,2.121272563934326,446
447,2.0089471340179443,,447
447,,2.120260000228882,447
448,2.0077452659606934,,448
448,,2.1192312240600586,448
449,2.0065417289733887,,449
449,,2.1181845664978027,449
450,2.0053372383117676,,450
450,,2.1171460151672363,450
451,2.0041322708129883,,451
451,,2.1161303520202637,451
452,2.0029256343841553,,452
452,,2.1151201725006104,452
453,2.0017170906066895,,453
453,,2.1141133308410645,453
454,2.0005078315734863,,454
454,,2.1130893230438232,454
455,1.9992971420288086,,455
455,,2.1120409965515137,455
456,1.9980852603912354,,456
456,,2.1109719276428223,456
457,1.9968723058700562,,457
457,,2.1098828315734863,457
458,1.9956579208374023,,458
458,,2.108767509460449,458
459,1.994443416595459,,459
459,,2.10762882232666,459
460,1.993228554725647,,460
460,,2.1064951419830322,460
461,1.9920116662979126,,461
461,,2.105372905731201,461
462,1.9907945394515991,,462
462,,2.104278802871704,462
463,1.9895758628845215,,463
463,,2.10319447517395,463
464,1.9883549213409424,,464
464,,2.1021084785461426,464
465,1.9871327877044678,,465
465,,2.101010322570801,465
466,1.9859099388122559,,466
466,,2.0999042987823486,466
467,1.9846851825714111,,467
467,,2.0988075733184814,467
468,1.9834585189819336,,468
468,,2.097708225250244,468
469,1.9822304248809814,,469
469,,2.096626043319702,469
470,1.9810007810592651,,470
470,,2.0955703258514404,470
471,1.979771375656128,,471
471,,2.0945043563842773,471
472,1.978540301322937,,472
472,,2.093445301055908,472
473,1.977308750152588,,473
473,,2.0923848152160645,473
474,1.9760762453079224,,474
474,,2.0913116931915283,474
475,1.9748437404632568,,475
475,,2.0902364253997803,475
476,1.9736100435256958,,476
476,,2.0891714096069336,476
477,1.9723738431930542,,477
477,,2.088101625442505,477
478,1.9711371660232544,,478
478,,2.0870187282562256,478
479,1.969900131225586,,479
479,,2.085906982421875,479
480,1.9686602354049683,,480
480,,2.0847837924957275,480
481,1.9674201011657715,,481
481,,2.083660125732422,481
482,1.9661798477172852,,482
482,,2.082529067993164,482
483,1.9649394750595093,,483
483,,2.0814027786254883,483
484,1.9637000560760498,,484
484,,2.080308675765991,484
485,1.9624617099761963,,485
485,,2.0792484283447266,485
486,1.9612234830856323,,486
486,,2.0781946182250977,486
487,1.959984540939331,,487
487,,2.077148675918579,487
488,1.9587453603744507,,488
488,,2.0761032104492188,488
489,1.9575048685073853,,489
489,,2.0750625133514404,489
490,1.9562627077102661,,490
490,,2.0740294456481934,490
491,1.9550186395645142,,491
491,,2.0730173587799072,491
492,1.9537742137908936,,492
492,,2.0720272064208984,492
493,1.9525296688079834,,493
493,,2.0710511207580566,493
494,1.951285481452942,,494
494,,2.070070743560791,494
495,1.9500406980514526,,495
495,,2.069085121154785,495
496,1.9487954378128052,,496
496,,2.0680832862854004,496
497,1.9475489854812622,,497
497,,2.067072868347168,497
498,1.946300745010376,,498
498,,2.066054105758667,498
499,1.9450525045394897,,499
499,,2.0650343894958496,499
500,1.9438050985336304,,500
500,,2.0640130043029785,500
501,1.9425570964813232,,501
501,,2.062986373901367,501
502,1.9413096904754639,,502
502,,2.0619726181030273,502
503,1.9400644302368164,,503
503,,2.0609748363494873,503
504,1.9388175010681152,,504
504,,2.059974431991577,504
505,1.9375683069229126,,505
505,,2.0589537620544434,505
506,1.9363188743591309,,506
506,,2.0579421520233154,506
507,1.9350688457489014,,507
507,,2.0569262504577637,507
508,1.9338173866271973,,508
508,,2.055898427963257,508
509,1.9325652122497559,,509
509,,2.0548505783081055,509
510,1.9313130378723145,,510
510,,2.053767204284668,510
511,1.9300589561462402,,511
511,,2.05265474319458,511
512,1.928804874420166,,512
512,,2.051527500152588,512
