epoch,exposure_train_loss,exposure_val_loss,step
87,,2.157928705215454,87
88,2.236828088760376,,88
88,,2.1573381423950195,88
89,2.235707998275757,,89
89,,2.1567564010620117,89
90,2.2346043586730957,,90
90,,2.1561708450317383,90
91,2.233518123626709,,91
91,,2.1555840969085693,91
92,2.232447624206543,,92
92,,2.154999017715454,92
93,2.2313902378082275,,93
93,,2.154419183731079,93
94,2.23034930229187,,94
94,,2.153841257095337,94
95,2.229318380355835,,95
95,,2.153265953063965,95
96,2.228299379348755,,96
96,,2.1526856422424316,96
97,2.2272911071777344,,97
97,,2.152103900909424,97
98,2.2262933254241943,,98
98,,2.1515250205993652,98
99,2.2253079414367676,,99
99,,2.1509511470794678,99
100,2.224337577819824,,100
100,,2.150388240814209,100
101,2.2233784198760986,,101
101,,2.1498353481292725,101
102,2.2224297523498535,,102
102,,2.149284601211548,102
103,2.2214932441711426,,103
103,,2.1487319469451904,103
104,2.2205638885498047,,104
104,,2.1481776237487793,104
105,2.2196426391601562,,105
105,,2.147620677947998,105
106,2.218728542327881,,106
106,,2.1470577716827393,106
107,2.217822790145874,,107
107,,2.146486520767212,107
108,2.216926336288452,,108
108,,2.1459128856658936,108
109,2.2160379886627197,,109
109,,2.1453394889831543,109
110,2.215160846710205,,110
110,,2.1447627544403076,110
111,2.2142908573150635,,111
111,,2.144179344177246,111
112,2.213428258895874,,112
112,,2.1435937881469727,112
113,2.212570905685425,,113
113,,2.1430017948150635,113
114,2.2117202281951904,,114
114,,2.142404794692993,114
115,2.2108774185180664,,115
115,,2.141806125640869,115
116,2.210043430328369,,116
116,,2.141209602355957,116
117,2.209214925765991,,117
117,,2.140620470046997,117
118,2.2083911895751953,,118
118,,2.1400318145751953,118
119,2.2075724601745605,,119
119,,2.1394472122192383,119
120,2.206758737564087,,120
120,,2.138866901397705,120
121,2.205948829650879,,121
121,,2.138291120529175,121
122,2.2051432132720947,,122
122,,2.1377172470092773,122
123,2.2043449878692627,,123
123,,2.1371469497680664,123
124,2.203551769256592,,124
124,,2.1365773677825928,124
125,2.202763557434082,,125
125,,2.136005401611328,125
126,2.2019808292388916,,126
126,,2.1354281902313232,126
127,2.2012040615081787,,127
127,,2.1348493099212646,127
128,2.2004315853118896,,128
128,,2.1342663764953613,128
129,2.1996634006500244,,129
129,,2.133681058883667,129
130,2.1988985538482666,,130
130,,2.133089780807495,130
131,2.1981382369995117,,131
131,,2.132493734359741,131
132,2.1973824501037598,,132
132,,2.1318914890289307,132
133,2.196629524230957,,133
133,,2.1312875747680664,133
134,2.1958794593811035,,134
134,,2.1306824684143066,134
135,2.1951308250427246,,135
135,,2.130079507827759,135
136,2.1943843364715576,,136
136,,2.1294779777526855,136
137,2.1936404705047607,,137
137,,2.1288797855377197,137
138,2.192898988723755,,138
138,,2.1282870769500732,138
139,2.192159652709961,,139
139,,2.127699136734009,139
140,2.1914222240448,,140
140,,2.1271157264709473,140
141,2.1906871795654297,,141
141,,2.1265366077423096,141
142,2.189953327178955,,142
142,,2.1259608268737793,142
143,2.1892220973968506,,143
143,,2.125389575958252,143
144,2.1884925365448,,144
144,,2.124819278717041,144
145,2.1877636909484863,,145
145,,2.1242470741271973,145
146,2.1870362758636475,,146
146,,2.123673677444458,146
147,2.186312198638916,,147
147,,2.1230971813201904,147
148,2.1855907440185547,,148
148,,2.1225228309631348,148
149,2.1848716735839844,,149
149,,2.1219515800476074,149
150,2.184152603149414,,150
150,,2.1213865280151367,150
151,2.1834354400634766,,151
151,,2.12082576751709,151
152,2.1827197074890137,,152
152,,2.1202659606933594,152
153,2.1820051670074463,,153
153,,2.119706153869629,153
154,2.1812922954559326,,154
154,,2.1191463470458984,154
155,2.1805803775787354,,155
155,,2.118589162826538,155
156,2.1798694133758545,,156
156,,2.118032217025757,156
157,2.179161310195923,,157
157,,2.117475748062134,157
158,2.178454637527466,,158
158,,2.1169214248657227,158
159,2.177747964859009,,159
159,,2.1163699626922607,159
160,2.1770424842834473,,160
160,,2.115818500518799,160
161,2.1763360500335693,,161
161,,2.1152656078338623,161
162,2.175631523132324,,162
162,,2.114710807800293,162
163,2.174928665161133,,163
163,,2.1141579151153564,163
164,2.1742260456085205,,164
164,,2.113607883453369,164
165,2.1735243797302246,,165
165,,2.1130597591400146,165
166,2.172823190689087,,166
166,,2.112508535385132,166
167,2.1721224784851074,,167
167,,2.1119565963745117,167
168,2.171421527862549,,168
168,,2.1113991737365723,168
169,2.1707231998443604,,169
169,,2.1108334064483643,169
170,2.170024871826172,,170
170,,2.1102638244628906,170
171,2.169328451156616,,171
171,,2.1096956729888916,171
172,2.1686315536499023,,172
172,,2.1091296672821045,172
173,2.167935848236084,,173
173,,2.1085619926452637,173
174,2.1672415733337402,,174
174,,2.1079940795898438,174
175,2.1665472984313965,,175
175,,2.1074273586273193,175
176,2.1658527851104736,,176
176,,2.106863260269165,176
177,2.16515851020813,,177
177,,2.1062979698181152,177
178,2.1644644737243652,,178
178,,2.105726957321167,178
179,2.163771390914917,,179
179,,2.105149030685425,179
180,2.163079023361206,,180
180,,2.1045618057250977,180
181,2.1623873710632324,,181
181,,2.1039681434631348,181
182,2.161695718765259,,182
182,,2.1033685207366943,182
183,2.1610045433044434,,183
183,,2.102760076522827,183
184,2.1603150367736816,,184
184,,2.102144479751587,184
185,2.1596248149871826,,185
185,,2.1015191078186035,185
186,2.158935546875,,186
186,,2.1008903980255127,186
187,2.1582460403442383,,187
187,,2.1002607345581055,187
188,2.1575567722320557,,188
188,,2.0996334552764893,188
189,2.156867265701294,,189
189,,2.0990047454833984,189
190,2.1561782360076904,,190
190,,2.0983760356903076,190
191,2.155487537384033,,191
191,,2.0977437496185303,191
192,2.154796600341797,,192
192,,2.097109317779541,192
193,2.1541056632995605,,193
193,,2.096475839614868,193
194,2.1534152030944824,,194
194,,2.0958380699157715,194
195,2.1527247428894043,,195
195,,2.0951993465423584,195
196,2.152034044265747,,196
196,,2.094557046890259,196
197,2.1513431072235107,,197
197,,2.0939104557037354,197
198,2.150651693344116,,198
198,,2.0932652950286865,198
199,2.1499602794647217,,199
199,,2.0926201343536377,199
200,2.1492674350738525,,200
200,,2.091977834701538,200
201,2.148574113845825,,201
201,,2.0913403034210205,201
202,2.1478796005249023,,202
202,,2.0907044410705566,202
203,2.147184371948242,,203
203,,2.090068817138672,203
204,2.1464879512786865,,204
204,,2.0894346237182617,204
205,2.145789861679077,,205
205,,2.0888049602508545,205
206,2.1450908184051514,,206
206,,2.088174343109131,206
207,2.1443915367126465,,207
207,,2.0875420570373535,207
208,2.1436922550201416,,208
208,,2.08691143989563,208
209,2.1429920196533203,,209
209,,2.0862808227539062,209
210,2.142292022705078,,210
210,,2.0856566429138184,210
211,2.1415908336639404,,211
211,,2.085038185119629,211
212,2.1408889293670654,,212
212,,2.0844221115112305,212
213,2.1401867866516113,,213
213,,2.0838088989257812,213
214,2.139484167098999,,214
214,,2.0831985473632812,214
215,2.1387810707092285,,215
215,,2.0825893878936768,215
216,2.138077735900879,,216
216,,2.0819742679595947,216
217,2.137373685836792,,217
217,,2.0813567638397217,217
218,2.136669397354126,,218
218,,2.080732583999634,218
219,2.1359639167785645,,219
219,,2.080101490020752,219
220,2.1352579593658447,,220
220,,2.079464912414551,220
221,2.1345510482788086,,221
221,,2.0788216590881348,221
222,2.133842706680298,,222
222,,2.078171968460083,222
223,2.133134603500366,,223
223,,2.0775182247161865,223
224,2.132425546646118,,224
224,,2.07686185836792,224
225,2.1317152976989746,,225
225,,2.076205015182495,225
226,2.131005048751831,,226
226,,2.0755460262298584,226
227,2.130293369293213,,227
227,,2.0748867988586426,227
228,2.1295809745788574,,228
228,,2.0742249488830566,228
229,2.1288671493530273,,229
229,,2.0735583305358887,229
230,2.1281521320343018,,230
230,,2.072887897491455,230
231,2.1274356842041016,,231
231,,2.0722110271453857,231
232,2.126718282699585,,232
232,,2.0715279579162598,232
233,2.125999927520752,,233
233,,2.070836067199707,233
234,2.1252810955047607,,234
234,,2.0701355934143066,234
235,2.124560832977295,,235
235,,2.0694336891174316,235
236,2.1238393783569336,,236
236,,2.0687320232391357,236
237,2.1231164932250977,,237
237,,2.068035840988159,237
238,2.1223926544189453,,238
238,,2.0673420429229736,238
239,2.1216678619384766,,239
239,,2.066648483276367,239
240,2.120941638946533,,240
240,,2.065952777862549,240
241,2.120213270187378,,241
241,,2.065260171890259,241
242,2.1194839477539062,,242
242,,2.0645694732666016,242
243,2.118753671646118,,243
243,,2.063880681991577,243
244,2.118022918701172,,244
244,,2.0631909370422363,244
245,2.117290496826172,,245
245,,2.062500476837158,245
246,2.1165575981140137,,246
246,,2.0618112087249756,246
247,2.1158242225646973,,247
247,,2.0611255168914795,247
248,2.1150896549224854,,248
248,,2.060445785522461,248
249,2.114353895187378,,249
249,,2.059774875640869,249
250,2.113617181777954,,250
250,,2.059112548828125,250
251,2.112879991531372,,251
251,,2.0584638118743896,251
252,2.112140655517578,,252
252,,2.0578250885009766,252
253,2.111400604248047,,253
253,,2.0571908950805664,253
254,2.1106605529785156,,254
254,,2.0565595626831055,254
255,2.109919786453247,,255
255,,2.055926561355591,255
256,2.109177589416504,,256
256,,2.0552871227264404,256
257,2.108433485031128,,257
257,,2.0546422004699707,257
258,2.10768723487854,,258
258,,2.053988218307495,258
259,2.1069390773773193,,259
259,,2.0533227920532227,259
260,2.106189727783203,,260
260,,2.052643060684204,260
261,2.105437994003296,,261
261,,2.051959991455078,261
262,2.1046853065490723,,262
262,,2.0512757301330566,262
263,2.1039328575134277,,263
263,,2.0505926609039307,263
264,2.1031782627105713,,264
264,,2.049907684326172,264
265,2.1024224758148193,,265
265,,2.049220561981201,265
266,2.1016647815704346,,266
266,,2.048532009124756,266
267,2.100905656814575,,267
267,,2.0478391647338867,267
268,2.100144624710083,,268
268,,2.0471436977386475,268
269,2.099381923675537,,269
269,,2.0464465618133545,269
270,2.0986177921295166,,270
270,,2.0457468032836914,270
271,2.0978522300720215,,271
271,,2.045046091079712,271
272,2.0970852375030518,,272
272,,2.0443456172943115,272
273,2.096316337585449,,273
273,,2.0436489582061768,273
274,2.095546007156372,,274
274,,2.0429527759552,274
275,2.0947749614715576,,275
275,,2.0422544479370117,275
276,2.0940027236938477,,276
276,,2.041550636291504,276
277,2.093229055404663,,277
277,,2.040843963623047,277
278,2.0924532413482666,,278
278,,2.0401296615600586,278
279,2.091675281524658,,279
279,,2.0394089221954346,279
280,2.090895414352417,,280
280,,2.038677930831909,280
281,2.0901148319244385,,281
281,,2.037935733795166,281
282,2.089332103729248,,282
282,,2.0371811389923096,282
283,2.088548421859741,,283
283,,2.0364229679107666,283
284,2.0877621173858643,,284
284,,2.0356695652008057,284
285,2.086974620819092,,285
285,,2.0349206924438477,285
286,2.0861854553222656,,286
286,,2.0341713428497314,286
287,2.085395097732544,,287
287,,2.0334198474884033,287
288,2.0846030712127686,,288
288,,2.032662868499756,288
289,2.0838098526000977,,289
289,,2.0318963527679443,289
290,2.083014726638794,,290
290,,2.0311219692230225,290
291,2.0822174549102783,,291
291,,2.0303423404693604,291
292,2.081418037414551,,292
292,,2.0295603275299072,292
293,2.080615997314453,,293
293,,2.0287818908691406,293
294,2.0798120498657227,,294
294,,2.0280044078826904,294
295,2.0790059566497803,,295
295,,2.0272343158721924,295
296,2.0781984329223633,,296
296,,2.026470899581909,296
297,2.077389717102051,,297
297,,2.0257081985473633,297
298,2.076577663421631,,298
298,,2.024935245513916,298
299,2.0757639408111572,,299
299,,2.024153232574463,299
300,2.074948310852051,,300
300,,2.0233681201934814,300
301,2.074129819869995,,301
301,,2.022580862045288,301
302,2.0733094215393066,,302
302,,2.021791934967041,302
303,2.0724868774414062,,303
303,,2.0210013389587402,303
304,2.071662664413452,,304
304,,2.020205497741699,304
305,2.0708374977111816,,305
305,,2.0194101333618164,305
306,2.0700111389160156,,306
306,,2.018620014190674,306
307,2.0691826343536377,,307
307,,2.0178351402282715,307
308,2.068352460861206,,308
308,,2.01705265045166,308
309,2.0675199031829834,,309
309,,2.01627516746521,309
310,2.066685676574707,,310
310,,2.015503168106079,310
311,2.0658493041992188,,311
311,,2.0147321224212646,311
312,2.0650110244750977,,312
312,,2.0139594078063965,312
313,2.0641698837280273,,313
313,,2.0131876468658447,313
314,2.0633277893066406,,314
314,,2.01241397857666,314
315,2.0624849796295166,,315
315,,2.0116376876831055,315
316,2.0616395473480225,,316
316,,2.010864734649658,316
317,2.060793399810791,,317
317,,2.010079860687256,317
318,2.0599453449249268,,318
318,,2.0092902183532715,318
319,2.0590953826904297,,319
319,,2.008500337600708,319
320,2.058244466781616,,320
320,,2.0077061653137207,320
321,2.057391405105591,,321
321,,2.0069148540496826,321
322,2.0565359592437744,,322
322,,2.006124973297119,322
323,2.0556790828704834,,323
323,,2.005328893661499,323
324,2.0548207759857178,,324
324,,2.0045292377471924,324
325,2.0539603233337402,,325
325,,2.0037219524383545,325
326,2.0530974864959717,,326
326,,2.0029137134552,326
327,2.0522334575653076,,327
327,,2.0021069049835205,327
328,2.0513672828674316,,328
328,,2.0012991428375244,328
329,2.05049991607666,,329
329,,2.000495672225952,329
330,2.0496315956115723,,330
330,,1.9996939897537231,330
331,2.0487608909606934,,331
331,,1.9988858699798584,331
332,2.047889232635498,,332
332,,1.9980791807174683,332
333,2.047016143798828,,333
333,,1.9972707033157349,333
334,2.0461416244506836,,334
334,,1.9964640140533447,334
335,2.0452654361724854,,335
335,,1.9956601858139038,335
336,2.044386863708496,,336
336,,1.9948570728302002,336
337,2.043506383895874,,337
337,,1.9940448999404907,337
338,2.0426244735717773,,338
338,,1.993211269378662,338
339,2.0417416095733643,,339
339,,1.9923652410507202,339
340,2.040858268737793,,340
340,,1.9915025234222412,340
341,2.0399742126464844,,341
341,,1.9906270503997803,341
342,2.0390872955322266,,342
342,,1.989738941192627,342
343,2.038198232650757,,343
343,,1.9888392686843872,343
344,2.037306308746338,,344
344,,1.9879244565963745,344
345,2.0364136695861816,,345
345,,1.987001657485962,345
346,2.035519599914551,,346
346,,1.9860808849334717,346
347,2.034623384475708,,347
347,,1.985164999961853,347
348,2.0337259769439697,,348
348,,1.9842532873153687,348
349,2.032827138900757,,349
349,,1.9833520650863647,349
350,2.0319268703460693,,350
350,,1.9824637174606323,350
351,2.0310251712799072,,351
351,,1.9815863370895386,351
352,2.0301215648651123,,352
352,,1.9807013273239136,352
353,2.0292162895202637,,353
353,,1.979806661605835,353
354,2.0283093452453613,,354
354,,1.9789056777954102,354
355,2.0274012088775635,,355
355,,1.977989912033081,355
356,2.0264904499053955,,356
356,,1.9770636558532715,356
357,2.0255775451660156,,357
357,,1.976135492324829,357
358,2.0246636867523193,,358
358,,1.9752074480056763,358
359,2.023747205734253,,359
359,,1.9742817878723145,359
360,2.0228288173675537,,360
360,,1.973362684249878,360
361,2.021908760070801,,361
361,,1.9724533557891846,361
362,2.0209879875183105,,362
362,,1.971544623374939,362
363,2.02006459236145,,363
363,,1.9706342220306396,363
364,2.0191400051116943,,364
364,,1.9697151184082031,364
365,2.0182127952575684,,365
365,,1.9687966108322144,365
366,2.0172841548919678,,366
366,,1.9678727388381958,366
367,2.0163540840148926,,367
367,,1.966938853263855,367
368,2.0154221057891846,,368
368,,1.9660005569458008,368
369,2.014488458633423,,369
369,,1.9650603532791138,369
370,2.0135531425476074,,370
370,,1.9641309976577759,370
371,2.0126163959503174,,371
371,,1.9632067680358887,371
372,2.0116775035858154,,372
372,,1.9622948169708252,372
373,2.010737419128418,,373
373,,1.9613959789276123,373
374,2.009795904159546,,374
374,,1.960507869720459,374
375,2.008852005004883,,375
375,,1.9596171379089355,375
376,2.007906436920166,,376
376,,1.9587222337722778,376
377,2.006959915161133,,377
377,,1.9578195810317993,377
378,2.0060112476348877,,378
378,,1.956912636756897,378
379,2.0050618648529053,,379
379,,1.955999732017517,379
380,2.004110336303711,,380
380,,1.9550938606262207,380
381,2.003157615661621,,381
381,,1.9541977643966675,381
382,2.002204179763794,,382
382,,1.9533039331436157,382
383,2.001248359680176,,383
383,,1.9524073600769043,383
384,2.000291347503662,,384
384,,1.951499342918396,384
385,1.999333143234253,,385
385,,1.9505852460861206,385
386,1.9983735084533691,,386
386,,1.9496705532073975,386
387,1.9974123239517212,,387
387,,1.948752760887146,387
388,1.9964492321014404,,388
388,,1.9478213787078857,388
389,1.9954845905303955,,389
389,,1.9468860626220703,389
390,1.9945173263549805,,390
390,,1.945948839187622,390
391,1.993547797203064,,391
391,,1.945009469985962,391
392,1.9925776720046997,,392
392,,1.9440727233886719,392
393,1.9916059970855713,,393
393,,1.9431326389312744,393
394,1.9906328916549683,,394
394,,1.9421930313110352,394
395,1.9896575212478638,,395
395,,1.941245436668396,395
396,1.9886808395385742,,396
396,,1.9402998685836792,396
397,1.9877004623413086,,397
397,,1.9393540620803833,397
398,1.986718773841858,,398
398,,1.9384156465530396,398
399,1.9857367277145386,,399
399,,1.937490701675415,399
400,1.9847524166107178,,400
400,,1.9365808963775635,400
401,1.983765959739685,,401
401,,1.9356772899627686,401
402,1.982778549194336,,402
402,,1.9347786903381348,402
403,1.9817891120910645,,403
403,,1.9338799715042114,403
404,1.9807974100112915,,404
404,,1.932985782623291,404
405,1.9798041582107544,,405
405,,1.9320979118347168,405
406,1.9788099527359009,,406
406,,1.9312150478363037,406
407,1.9778141975402832,,407
407,,1.9303271770477295,407
408,1.9768171310424805,,408
408,,1.9294394254684448,408
409,1.9758185148239136,,409
409,,1.9285386800765991,409
410,1.974818229675293,,410
410,,1.9276282787322998,410
411,1.973815679550171,,411
411,,1.9267152547836304,411
412,1.9728118181228638,,412
412,,1.925784945487976,412
413,1.9718071222305298,,413
413,,1.924857258796692,413
414,1.9708002805709839,,414
414,,1.923925757408142,414
415,1.9697924852371216,,415
415,,1.9230053424835205,415
416,1.9687831401824951,,416
416,,1.9220858812332153,416
417,1.967772126197815,,417
417,,1.9211695194244385,417
418,1.9667595624923706,,418
418,,1.9202525615692139,418
419,1.965745210647583,,419
419,,1.9193429946899414,419
420,1.964729905128479,,420
420,,1.9184263944625854,420
421,1.9637126922607422,,421
421,,1.9175041913986206,421
422,1.9626941680908203,,422
422,,1.9165688753128052,422
423,1.9616737365722656,,423
423,,1.9156370162963867,423
424,1.9606527090072632,,424
424,,1.9147077798843384,424
425,1.9596308469772339,,425
425,,1.9137790203094482,425
426,1.9586081504821777,,426
426,,1.9128360748291016,426
427,1.957584261894226,,427
427,,1.9118866920471191,427
428,1.9565584659576416,,428
428,,1.910919427871704,428
429,1.9555307626724243,,429
429,,1.9099334478378296,429
430,1.9545023441314697,,430
430,,1.908921718597412,430
431,1.9534717798233032,,431
431,,1.9078947305679321,431
432,1.952440619468689,,432
432,,1.9068666696548462,432
433,1.9514079093933105,,433
433,,1.9058482646942139,433
434,1.9503743648529053,,434
434,,1.904840350151062,434
435,1.9493393898010254,,435
435,,1.9038301706314087,435
436,1.948303461074829,,436
436,,1.9028197526931763,436
437,1.9472651481628418,,437
437,,1.9018089771270752,437
438,1.9462262392044067,,438
438,,1.900804042816162,438
439,1.9451851844787598,,439
439,,1.8998100757598877,439
440,1.9441425800323486,,440
440,,1.898826003074646,440
441,1.9430996179580688,,441
441,,1.8978524208068848,441
442,1.942055583000183,,442
442,,1.896870732307434,442
443,1.9410111904144287,,443
443,,1.8958728313446045,443
444,1.9399653673171997,,444
444,,1.8948616981506348,444
445,1.9389177560806274,,445
445,,1.8938380479812622,445
446,1.937869668006897,,446
446,,1.8928076028823853,446
447,1.9368202686309814,,447
447,,1.891772985458374,447
448,1.9357702732086182,,448
448,,1.8907411098480225,448
449,1.9347186088562012,,449
449,,1.889717936515808,449
450,1.9336669445037842,,450
450,,1.8886975049972534,450
451,1.9326149225234985,,451
451,,1.8876843452453613,451
452,1.9315614700317383,,452
452,,1.8866827487945557,452
453,1.9305068254470825,,453
453,,1.8856841325759888,453
454,1.9294511079788208,,454
454,,1.8846904039382935,454
455,1.9283936023712158,,455
455,,1.8836946487426758,455
456,1.927335262298584,,456
456,,1.8826861381530762,456
457,1.9262748956680298,,457
457,,1.8816626071929932,457
458,1.9252128601074219,,458
458,,1.880632758140564,458
459,1.9241501092910767,,459
459,,1.8796074390411377,459
460,1.9230859279632568,,460
460,,1.8785896301269531,460
461,1.9220203161239624,,461
461,,1.877579927444458,461
462,1.9209535121917725,,462
462,,1.876578688621521,462
463,1.9198859930038452,,463
463,,1.8755751848220825,463
464,1.9188189506530762,,464
464,,1.874568223953247,464
465,1.9177497625350952,,465
465,,1.873555064201355,465
466,1.9166789054870605,,466
466,,1.872538447380066,466
467,1.9156062602996826,,467
467,,1.8715206384658813,467
468,1.9145339727401733,,468
468,,1.8704997301101685,468
469,1.9134604930877686,,469
469,,1.8694663047790527,469
470,1.9123872518539429,,470
470,,1.8684221506118774,470
471,1.9113126993179321,,471
471,,1.8673759698867798,471
472,1.9102367162704468,,472
472,,1.866324782371521,472
473,1.9091591835021973,,473
473,,1.86527681350708,473
474,1.9080798625946045,,474
474,,1.8642264604568481,474
475,1.906998634338379,,475
475,,1.8631823062896729,475
476,1.9059170484542847,,476
476,,1.8621430397033691,476
477,1.904833197593689,,477
477,,1.8611031770706177,477
478,1.9037493467330933,,478
478,,1.8600525856018066,478
479,1.9026662111282349,,479
479,,1.8590121269226074,479
480,1.9015824794769287,,480
480,,1.857973337173462,480
481,1.9004981517791748,,481
481,,1.856939673423767,481
482,1.8994135856628418,,482
482,,1.8559054136276245,482
483,1.8983291387557983,,483
483,,1.85487699508667,483
484,1.897243618965149,,484
484,,1.853848934173584,484
485,1.8961575031280518,,485
485,,1.8528258800506592,485
486,1.8950698375701904,,486
486,,1.8517992496490479,486
487,1.8939818143844604,,487
487,,1.8507671356201172,487
488,1.8928929567337036,,488
488,,1.8497244119644165,488
489,1.8918031454086304,,489
489,,1.8486708402633667,489
490,1.8907124996185303,,490
490,,1.8476186990737915,490
491,1.8896217346191406,,491
491,,1.8465628623962402,491
492,1.8885307312011719,,492
492,,1.8455076217651367,492
493,1.887437343597412,,493
493,,1.8444584608078003,493
494,1.8863431215286255,,494
494,,1.8434139490127563,494
495,1.8852487802505493,,495
495,,1.8423885107040405,495
496,1.8841543197631836,,496
496,,1.8413755893707275,496
497,1.8830599784851074,,497
497,,1.8403609991073608,497
498,1.8819652795791626,,498
498,,1.8393367528915405,498
499,1.8808705806732178,,499
499,,1.8382985591888428,499
500,1.8797749280929565,,500
500,,1.8372588157653809,500
501,1.878678321838379,,501
501,,1.8362116813659668,501
502,1.8775802850723267,,502
502,,1.8351526260375977,502
503,1.876481056213379,,503
503,,1.834086537361145,503
504,1.8753808736801147,,504
504,,1.8330096006393433,504
505,1.8742796182632446,,505
505,,1.8319287300109863,505
506,1.8731802701950073,,506
506,,1.830834150314331,506
507,1.8720805644989014,,507
507,,1.829764485359192,507
508,1.8709805011749268,,508
508,,1.8287010192871094,508
509,1.8698790073394775,,509
509,,1.8276492357254028,509
510,1.868776559829712,,510
510,,1.8265959024429321,510
