epoch,outcome_train_loss,outcome_val_loss,step
49,,1.6189476251602173,49
50,1.6265294551849365,,50
50,,1.6170676946640015,50
51,1.6246302127838135,,51
51,,1.6151881217956543,51
52,1.6227314472198486,,52
52,,1.6133089065551758,52
53,1.6208330392837524,,53
53,,1.611430048942566,53
54,1.6189351081848145,,54
54,,1.6095510721206665,54
55,1.617037296295166,,55
55,,1.6076728105545044,55
56,1.6151396036148071,,56
56,,1.605794072151184,56
57,1.6132421493530273,,57
57,,1.6039156913757324,57
58,1.6113446950912476,,58
58,,1.6020370721817017,58
59,1.6094472408294678,,59
59,,1.60015869140625,59
60,1.6075501441955566,,60
60,,1.5982799530029297,60
61,1.6056524515151978,,61
61,,1.5964008569717407,61
62,1.6037548780441284,,62
62,,1.5945217609405518,62
63,1.601857304573059,,63
63,,1.5926424264907837,63
64,1.599959135055542,,64
64,,1.5907624959945679,64
65,1.5980607271194458,,65
65,,1.5888826847076416,65
66,1.5961623191833496,,66
66,,1.587002158164978,66
67,1.5942631959915161,,67
67,,1.5851209163665771,67
68,1.592363715171814,,68
68,,1.5832394361495972,68
69,1.5904639959335327,,69
69,,1.581357479095459,69
70,1.5885636806488037,,70
70,,1.5794750452041626,70
71,1.5866628885269165,,71
71,,1.5775920152664185,71
72,1.5847615003585815,,72
72,,1.5757081508636475,72
73,1.582859754562378,,73
73,,1.5738239288330078,73
74,1.580957055091858,,74
74,,1.5719387531280518,74
75,1.5790538787841797,,75
75,,1.5700531005859375,75
76,1.5771498680114746,,76
76,,1.5681666135787964,76
77,1.5752454996109009,,77
77,,1.566279411315918,77
78,1.5733402967453003,,78
78,,1.5643917322158813,78
79,1.5714346170425415,,79
79,,1.5625029802322388,79
80,1.5695276260375977,,80
80,,1.560613751411438,80
81,1.5676206350326538,,81
81,,1.5587233304977417,81
82,1.565712571144104,,82
82,,1.5568326711654663,82
83,1.5638035535812378,,83
83,,1.5549407005310059,83
84,1.561894178390503,,84
84,,1.5530481338500977,84
85,1.559983730316162,,85
85,,1.5511547327041626,85
86,1.5580724477767944,,86
86,,1.5492606163024902,86
87,1.5561603307724,,87
87,,1.547365665435791,87
88,1.5542478561401367,,88
88,,1.5454697608947754,88
89,1.552334189414978,,89
89,,1.543573021888733,89
90,1.5504199266433716,,90
90,,1.5416759252548218,90
91,1.5485048294067383,,91
91,,1.5397776365280151,91
92,1.5465888977050781,,92
92,,1.5378787517547607,92
93,1.5446722507476807,,93
93,,1.5359787940979004,93
94,1.542754888534546,,94
94,,1.5340784788131714,94
95,1.5408366918563843,,95
95,,1.5321770906448364,95
96,1.5389180183410645,,96
96,,1.5302751064300537,96
97,1.5369981527328491,,97
97,,1.5283724069595337,97
98,1.5350778102874756,,98
98,,1.5264688730239868,98
99,1.5331568717956543,,99
99,,1.5245646238327026,99
100,1.5312352180480957,,100
100,,1.5226601362228394,100
101,1.5293129682540894,,101
101,,1.5207545757293701,101
102,1.5273900032043457,,102
102,,1.5188484191894531,102
103,1.5254664421081543,,103
103,,1.5169419050216675,103
104,1.5235422849655151,,104
104,,1.5150346755981445,104
105,1.5216175317764282,,105
105,,1.5131269693374634,105
106,1.5196921825408936,,106
106,,1.511218786239624,106
107,1.5177665948867798,,107
107,,1.509310245513916,107
108,1.5158402919769287,,108
108,,1.5074009895324707,108
109,1.513913631439209,,109
109,,1.5054912567138672,109
110,1.5119866132736206,,110
110,,1.5035815238952637,110
111,1.5100592374801636,,111
111,,1.5016711950302124,111
112,1.5081313848495483,,112
112,,1.499760389328003,112
113,1.506203293800354,,113
113,,1.4978498220443726,113
114,1.504274845123291,,114
114,,1.495938777923584,114
115,1.5023465156555176,,115
115,,1.4940276145935059,115
116,1.5004175901412964,,116
116,,1.4921163320541382,116
117,1.4984889030456543,,117
117,,1.4902050495147705,117
118,1.4965598583221436,,118
118,,1.4882936477661133,118
119,1.4946308135986328,,119
119,,1.4863823652267456,119
120,1.492701768875122,,120
120,,1.484471082687378,120
121,1.4907728433609009,,121
121,,1.4825599193572998,121
122,1.4888440370559692,,122
122,,1.4806488752365112,122
123,1.4869153499603271,,123
123,,1.4787380695343018,123
124,1.4849870204925537,,124
124,,1.476827621459961,124
125,1.4830589294433594,,125
125,,1.4749176502227783,125
126,1.481130838394165,,126
126,,1.4730077981948853,126
127,1.4792033433914185,,127
127,,1.4710984230041504,127
128,1.4772762060165405,,128
128,,1.4691897630691528,128
129,1.4753496646881104,,129
129,,1.4672815799713135,129
130,1.4734234809875488,,130
130,,1.465374231338501,130
131,1.4714980125427246,,131
131,,1.4634671211242676,131
132,1.4695730209350586,,132
132,,1.4615612030029297,132
133,1.467649221420288,,133
133,,1.4596558809280396,133
134,1.4657257795333862,,134
134,,1.4577515125274658,134
135,1.4638031721115112,,135
135,,1.4558483362197876,135
136,1.4618816375732422,,136
136,,1.4539457559585571,136
137,1.4599610567092896,,137
137,,1.4520446062088013,137
138,1.4580415487289429,,138
138,,1.4501445293426514,138
139,1.4561229944229126,,139
139,,1.448245644569397,139
140,1.4542057514190674,,140
140,,1.446347951889038,140
141,1.4522897005081177,,141
141,,1.4444518089294434,141
142,1.4503751993179321,,142
142,,1.4425570964813232,142
143,1.4484617710113525,,143
143,,1.4406636953353882,143
144,1.4465500116348267,,144
144,,1.4387723207473755,144
145,1.4446396827697754,,145
145,,1.4368823766708374,145
146,1.4427311420440674,,146
146,,1.434994101524353,146
147,1.4408239126205444,,147
147,,1.433107852935791,147
148,1.4389185905456543,,148
148,,1.4312232732772827,148
149,1.437015175819397,,149
149,,1.4293409585952759,149
150,1.435113549232483,,150
150,,1.4274606704711914,150
151,1.4332141876220703,,151
151,,1.4255824089050293,151
152,1.431316614151001,,152
152,,1.4237061738967896,152
153,1.4294211864471436,,153
153,,1.4218323230743408,153
154,1.4275280237197876,,154
154,,1.4199610948562622,154
155,1.4256372451782227,,155
155,,1.418092131614685,155
156,1.4237487316131592,,156
156,,1.416225790977478,156
157,1.4218624830245972,,157
157,,1.4143619537353516,157
158,1.4199789762496948,,158
158,,1.4125009775161743,158
159,1.418097972869873,,159
159,,1.4106426239013672,159
160,1.416219711303711,,160
160,,1.4087872505187988,160
161,1.4143441915512085,,161
161,,1.4069347381591797,161
162,1.4124715328216553,,162
162,,1.4050854444503784,162
163,1.4106018543243408,,163
163,,1.403239130973816,163
164,1.4087350368499756,,164
164,,1.4013960361480713,164
165,1.4068714380264282,,165
165,,1.399556040763855,165
166,1.4050109386444092,,166
166,,1.3977197408676147,166
167,1.403153657913208,,167
167,,1.3958865404129028,167
168,1.4012995958328247,,168
168,,1.3940571546554565,168
169,1.3994492292404175,,169
169,,1.3922311067581177,169
170,1.3976020812988281,,170
170,,1.390408992767334,170
171,1.3957586288452148,,171
171,,1.3885904550552368,171
172,1.393918752670288,,172
172,,1.386776089668274,172
173,1.392082691192627,,173
173,,1.3849655389785767,173
174,1.3902504444122314,,174
174,,1.3831590414047241,174
175,1.3884220123291016,,175
175,,1.3813564777374268,175
176,1.3865976333618164,,176
176,,1.3795583248138428,176
177,1.384777307510376,,177
177,,1.3777644634246826,177
178,1.3829611539840698,,178
178,,1.3759747743606567,178
179,1.3811492919921875,,179
179,,1.3741896152496338,179
180,1.37934148311615,,180
180,,1.3724089860916138,180
181,1.3775384426116943,,181
181,,1.3706331253051758,181
182,1.375739574432373,,182
182,,1.3688617944717407,182
183,1.3739454746246338,,183
183,,1.3670953512191772,183
184,1.372155785560608,,184
184,,1.3653337955474854,184
185,1.3703707456588745,,185
185,,1.363577127456665,185
186,1.3685908317565918,,186
186,,1.3618254661560059,186
187,1.3668155670166016,,187
187,,1.360079050064087,187
188,1.365045189857483,,188
188,,1.3583377599716187,188
189,1.363280177116394,,189
189,,1.3566018342971802,189
190,1.3615200519561768,,190
190,,1.3548712730407715,190
191,1.3597651720046997,,191
191,,1.353145956993103,191
192,1.3580156564712524,,192
192,,1.351426362991333,192
193,1.3562712669372559,,193
193,,1.3497122526168823,193
194,1.3545325994491577,,194
194,,1.34800386428833,194
195,1.3527991771697998,,195
195,,1.3463013172149658,195
196,1.3510714769363403,,196
196,,1.3446044921875,196
197,1.3493494987487793,,197
197,,1.3429136276245117,197
198,1.3476331233978271,,198
198,,1.3412288427352905,198
199,1.345922827720642,,199
199,,1.3395500183105469,199
200,1.3442182540893555,,200
200,,1.3378775119781494,200
201,1.3425196409225464,,201
201,,1.336211085319519,201
202,1.3408273458480835,,202
202,,1.334551215171814,202
203,1.3391408920288086,,203
203,,1.3328975439071655,203
204,1.3374607563018799,,204
204,,1.3312501907348633,204
205,1.3357868194580078,,205
205,,1.3296095132827759,205
206,1.3341193199157715,,206
206,,1.3279756307601929,206
207,1.3324583768844604,,207
207,,1.3263483047485352,207
208,1.3308037519454956,,208
208,,1.3247276544570923,208
209,1.3291558027267456,,209
209,,1.3231137990951538,209
210,1.3275142908096313,,210
210,,1.3215069770812988,210
211,1.3258798122406006,,211
211,,1.3199071884155273,211
212,1.3242520093917847,,212
212,,1.3183141946792603,212
213,1.3226311206817627,,213
213,,1.3167285919189453,213
214,1.321016788482666,,214
214,,1.3151500225067139,214
215,1.319409966468811,,215
215,,1.313578724861145,215
216,1.3178099393844604,,216
216,,1.3120146989822388,216
217,1.316217064857483,,217
217,,1.3104580640792847,217
218,1.314631462097168,,218
218,,1.3089090585708618,218
219,1.313053011894226,,219
219,,1.3073674440383911,219
220,1.3114819526672363,,220
220,,1.3058332204818726,220
221,1.3099182844161987,,221
221,,1.3043067455291748,221
222,1.3083621263504028,,222
222,,1.3027881383895874,222
223,1.3068132400512695,,223
223,,1.3012769222259521,223
224,1.305272102355957,,224
224,,1.2997738122940063,224
225,1.3037383556365967,,225
225,,1.2982783317565918,225
226,1.3022125959396362,,226
226,,1.2967908382415771,226
227,1.300694465637207,,227
227,,1.2953113317489624,227
228,1.2991840839385986,,228
228,,1.2938400506973267,228
229,1.2976815700531006,,229
229,,1.2923765182495117,229
230,1.2961870431900024,,230
230,,1.2909212112426758,230
231,1.294700264930725,,231
231,,1.2894742488861084,231
232,1.2932217121124268,,232
232,,1.288035273551941,232
233,1.2917510271072388,,233
233,,1.286604642868042,233
234,1.2902884483337402,,234
234,,1.2851824760437012,234
235,1.2888339757919312,,235
235,,1.2837684154510498,235
236,1.287387728691101,,236
236,,1.282362937927246,236
237,1.285949945449829,,237
237,,1.280965805053711,237
238,1.284520149230957,,238
238,,1.2795771360397339,238
239,1.283098816871643,,239
239,,1.2781970500946045,239
240,1.2816858291625977,,240
240,,1.2768255472183228,240
241,1.2802811861038208,,241
241,,1.2754625082015991,241
242,1.2788851261138916,,242
242,,1.2741082906723022,242
243,1.2774972915649414,,243
243,,1.2727625370025635,243
244,1.2761180400848389,,244
244,,1.271425485610962,244
245,1.274747371673584,,245
245,,1.2700973749160767,245
246,1.2733852863311768,,246
246,,1.2687779664993286,246
247,1.2720317840576172,,247
247,,1.2674672603607178,247
248,1.2706869840621948,,248
248,,1.2661652565002441,248
249,1.2693508863449097,,249
249,,1.2648721933364868,249
250,1.2680232524871826,,250
250,,1.2635878324508667,250
251,1.2667045593261719,,251
251,,1.2623125314712524,251
252,1.2653943300247192,,252
252,,1.2610461711883545,252
253,1.2640931606292725,,253
253,,1.2597886323928833,253
254,1.262800693511963,,254
254,,1.2585400342941284,254
255,1.26151704788208,,255
255,,1.2573002576828003,255
256,1.260242223739624,,256
256,,1.2560696601867676,256
257,1.2589762210845947,,257
257,,1.2548480033874512,257
258,1.2577190399169922,,258
258,,1.253635287284851,258
259,1.2564709186553955,,259
259,,1.2524315118789673,259
260,1.255231499671936,,260
260,,1.251236915588379,260
261,1.2540010213851929,,261
261,,1.2500511407852173,261
262,1.252779483795166,,262
262,,1.2488744258880615,262
263,1.2515668869018555,,263
263,,1.2477068901062012,263
264,1.2503632307052612,,264
264,,1.2465482950210571,264
265,1.2491685152053833,,265
265,,1.2453986406326294,265
266,1.2479827404022217,,266
266,,1.244258165359497,266
267,1.246806025505066,,267
267,,1.2431267499923706,267
268,1.2456380128860474,,268
268,,1.242004156112671,268
269,1.2444792985916138,,269
269,,1.2408907413482666,269
270,1.2433292865753174,,270
270,,1.2397865056991577,270
271,1.2421883344650269,,271
271,,1.238690972328186,271
272,1.2410563230514526,,272
272,,1.2376044988632202,272
273,1.2399331331253052,,273
273,,1.2365272045135498,273
274,1.2388191223144531,,274
274,,1.2354589700698853,274
275,1.2377140522003174,,275
275,,1.2343995571136475,275
276,1.2366178035736084,,276
276,,1.233349084854126,276
277,1.2355304956436157,,277
277,,1.2323076725006104,277
278,1.2344521284103394,,278
278,,1.2312753200531006,278
279,1.2333828210830688,,279
279,,1.230251669883728,279
280,1.2323222160339355,,280
280,,1.2292369604110718,280
281,1.2312707901000977,,281
281,,1.2282313108444214,281
282,1.230228066444397,,282
282,,1.2272343635559082,282
283,1.2291940450668335,,283
283,,1.2262463569641113,283
284,1.2281692028045654,,284
284,,1.2252670526504517,284
285,1.227152943611145,,285
285,,1.2242966890335083,285
286,1.2261455059051514,,286
286,,1.2233351469039917,286
287,1.225147008895874,,287
287,,1.2223824262619019,287
288,1.2241572141647339,,288
288,,1.2214382886886597,288
289,1.223176121711731,,289
289,,1.2205029726028442,289
290,1.2222038507461548,,290
290,,1.219576358795166,290
291,1.2212402820587158,,291
291,,1.218658208847046,291
292,1.2202852964401245,,292
292,,1.217748761177063,292
293,1.2193392515182495,,293
293,,1.2168480157852173,293
294,1.218401551246643,,294
294,,1.2159556150436401,294
295,1.2174725532531738,,295
295,,1.2150720357894897,295
296,1.2165521383285522,,296
296,,1.2141966819763184,296
297,1.2156401872634888,,297
297,,1.2133299112319946,297
298,1.2147369384765625,,298
298,,1.2124717235565186,298
299,1.2138421535491943,,299
299,,1.2116215229034424,299
300,1.2129557132720947,,300
300,,1.2107799053192139,300
301,1.2120778560638428,,301
301,,1.209946632385254,301
302,1.2112082242965698,,302
302,,1.2091217041015625,302
303,1.210347056388855,,303
303,,1.2083048820495605,303
304,1.2094941139221191,,304
304,,1.2074962854385376,304
305,1.2086496353149414,,305
305,,1.2066959142684937,305
306,1.2078132629394531,,306
306,,1.2059035301208496,306
307,1.2069852352142334,,307
307,,1.2051191329956055,307
308,1.2061651945114136,,308
308,,1.2043429613113403,308
309,1.2053533792495728,,309
309,,1.2035746574401855,309
310,1.2045496702194214,,310
310,,1.2028142213821411,310
311,1.203754186630249,,311
311,,1.2020618915557861,311
312,1.2029664516448975,,312
312,,1.2013171911239624,312
313,1.202186942100525,,313
313,,1.200580358505249,313
314,1.2014151811599731,,314
314,,1.199851393699646,314
315,1.2006514072418213,,315
315,,1.1991300582885742,315
316,1.1998953819274902,,316
316,,1.1984164714813232,316
317,1.199147343635559,,317
317,,1.197710394859314,317
318,1.1984071731567383,,318
318,,1.1970117092132568,318
319,1.1976745128631592,,319
319,,1.1963207721710205,319
320,1.1969496011734009,,320
320,,1.1956373453140259,320
321,1.1962321996688843,,321
321,,1.1949610710144043,321
322,1.195522665977478,,322
322,,1.1942923069000244,322
323,1.1948202848434448,,323
323,,1.1936308145523071,323
324,1.194125771522522,,324
324,,1.192976713180542,324
325,1.1934385299682617,,325
325,,1.1923298835754395,325
326,1.1927586793899536,,326
326,,1.1916899681091309,326
327,1.1920862197875977,,327
327,,1.1910572052001953,327
328,1.1914210319519043,,328
328,,1.1904315948486328,328
329,1.1907631158828735,,329
329,,1.1898128986358643,329
330,1.1901124715805054,,330
330,,1.1892011165618896,330
331,1.1894688606262207,,331
331,,1.188596487045288,331
332,1.1888325214385986,,332
332,,1.1879984140396118,332
333,1.1882033348083496,,333
333,,1.187407374382019,333
334,1.1875808238983154,,334
334,,1.1868230104446411,334
335,1.1869653463363647,,335
335,,1.186245322227478,335
336,1.1863569021224976,,336
336,,1.1856741905212402,336
337,1.1857554912567139,,337
337,,1.1851097345352173,337
338,1.1851606369018555,,338
338,,1.18455171585083,338
339,1.184572458267212,,339
339,,1.1840001344680786,339
340,1.1839913129806519,,340
340,,1.1834551095962524,340
341,1.183416485786438,,341
341,,1.182916283607483,341
342,1.1828484535217285,,342
342,,1.1823840141296387,342
343,1.1822870969772339,,343
343,,1.1818578243255615,343
344,1.1817322969436646,,344
344,,1.1813380718231201,344
345,1.1811835765838623,,345
345,,1.1808241605758667,345
346,1.1806416511535645,,346
346,,1.1803165674209595,346
347,1.1801058053970337,,347
347,,1.1798150539398193,347
348,1.1795763969421387,,348
348,,1.1793193817138672,348
349,1.1790531873703003,,349
349,,1.1788297891616821,349
350,1.178536295890808,,350
350,,1.178346037864685,350
351,1.1780253648757935,,351
351,,1.1778680086135864,351
352,1.1775206327438354,,352
352,,1.1773959398269653,352
353,1.177022099494934,,353
353,,1.1769294738769531,353
354,1.1765292882919312,,354
354,,1.1764686107635498,354
355,1.1760424375534058,,355
355,,1.176013708114624,355
356,1.1755619049072266,,356
356,,1.175564169883728,356
357,1.1750867366790771,,357
357,,1.175120234489441,357
358,1.1746177673339844,,358
358,,1.1746819019317627,358
359,1.1741541624069214,,359
359,,1.1742486953735352,359
360,1.1736963987350464,,360
360,,1.173820972442627,360
361,1.1732444763183594,,361
361,,1.173398733139038,361
362,1.1727980375289917,,362
362,,1.1729815006256104,362
363,1.1723569631576538,,363
363,,1.1725698709487915,363
364,1.1719216108322144,,364
364,,1.1721631288528442,364
365,1.1714917421340942,,365
365,,1.1717615127563477,365
366,1.1710669994354248,,366
366,,1.1713650226593018,366
367,1.1706479787826538,,367
367,,1.1709736585617065,367
368,1.1702338457107544,,368
368,,1.1705873012542725,368
369,1.1698253154754639,,369
369,,1.17020583152771,369
370,1.169421911239624,,370
370,,1.1698291301727295,370
371,1.1690235137939453,,371
371,,1.1694573163986206,371
372,1.1686303615570068,,372
372,,1.1690903902053833,372
373,1.168242335319519,,373
373,,1.168728232383728,373
374,1.1678590774536133,,374
374,,1.1683706045150757,374
375,1.1674810647964478,,375
375,,1.1680176258087158,375
376,1.1671078205108643,,376
376,,1.1676692962646484,376
377,1.1667394638061523,,377
377,,1.1673256158828735,377
378,1.166375994682312,,378
378,,1.166986346244812,378
379,1.1660172939300537,,379
379,,1.1666516065597534,379
380,1.165663242340088,,380
380,,1.1663212776184082,380
381,1.165313959121704,,381
381,,1.1659952402114868,381
382,1.1649692058563232,,382
382,,1.1656736135482788,382
383,1.1646292209625244,,383
383,,1.1653563976287842,383
384,1.164293646812439,,384
384,,1.1650432348251343,384
385,1.1639626026153564,,385
385,,1.1647343635559082,385
386,1.1636362075805664,,386
386,,1.1644296646118164,386
387,1.1633139848709106,,387
387,,1.1641290187835693,387
388,1.1629962921142578,,388
388,,1.1638325452804565,388
389,1.1626827716827393,,389
389,,1.1635401248931885,389
390,1.162373661994934,,390
390,,1.1632516384124756,390
391,1.1620687246322632,,391
391,,1.1629670858383179,391
392,1.1617680788040161,,392
392,,1.1626863479614258,392
393,1.1614716053009033,,393
393,,1.1624095439910889,393
394,1.1611790657043457,,394
394,,1.1621366739273071,394
395,1.1608906984329224,,395
395,,1.161867380142212,395
396,1.1606065034866333,,396
396,,1.1616020202636719,396
397,1.1603260040283203,,397
397,,1.161340355873108,397
398,1.160049557685852,,398
398,,1.1610822677612305,398
399,1.1597771644592285,,399
399,,1.160827875137329,399
400,1.1595085859298706,,400
400,,1.1605770587921143,400
401,1.1592438220977783,,401
401,,1.1603296995162964,401
402,1.1589826345443726,,402
402,,1.1600860357284546,402
403,1.158725380897522,,403
403,,1.1598457098007202,403
404,1.1584718227386475,,404
404,,1.1596088409423828,404
405,1.158221960067749,,405
405,,1.1593754291534424,405
406,1.157975673675537,,406
406,,1.1591452360153198,406
407,1.1577327251434326,,407
407,,1.1589184999465942,407
408,1.1574937105178833,,408
408,,1.158695101737976,408
409,1.1572580337524414,,409
409,,1.1584748029708862,409
410,1.157025694847107,,410
410,,1.1582577228546143,410
411,1.1567970514297485,,411
411,,1.1580437421798706,411
412,1.156571626663208,,412
412,,1.1578330993652344,412
413,1.156349539756775,,413
413,,1.157625436782837,413
414,1.1561306715011597,,414
414,,1.1574211120605469,414
415,1.1559152603149414,,415
415,,1.1572195291519165,415
416,1.155703067779541,,416
416,,1.1570210456848145,416
417,1.1554938554763794,,417
417,,1.1568255424499512,417
418,1.1552881002426147,,418
418,,1.1566330194473267,418
419,1.1550853252410889,,419
419,,1.1564433574676514,419
420,1.1548855304718018,,420
420,,1.1562565565109253,420
421,1.1546889543533325,,421
421,,1.1560724973678589,421
422,1.1544952392578125,,422
422,,1.1558912992477417,422
423,1.1543047428131104,,423
423,,1.1557129621505737,423
424,1.1541169881820679,,424
424,,1.1555372476577759,424
425,1.1539322137832642,,425
425,,1.1553642749786377,425
426,1.1537504196166992,,426
426,,1.15519380569458,426
427,1.1535712480545044,,427
427,,1.1550261974334717,427
428,1.1533950567245483,,428
428,,1.1548612117767334,428
429,1.1532214879989624,,429
429,,1.1546986103057861,429
430,1.1530506610870361,,430
430,,1.154538631439209,430
431,1.152882695198059,,431
431,,1.1543811559677124,431
432,1.1527172327041626,,432
432,,1.1542261838912964,432
433,1.1525546312332153,,433
433,,1.154073715209961,433
434,1.152394413948059,,434
434,,1.153923511505127,434
435,1.152236819267273,,435
435,,1.153775930404663,435
436,1.1520817279815674,,436
436,,1.1536304950714111,436
437,1.1519290208816528,,437
437,,1.1534874439239502,437
438,1.151779055595398,,438
438,,1.1533467769622803,438
439,1.1516313552856445,,439
439,,1.1532082557678223,439
440,1.1514861583709717,,440
440,,1.1530721187591553,440
441,1.1513432264328003,,441
441,,1.1529381275177002,441
442,1.151202917098999,,442
442,,1.152806282043457,442
443,1.1510646343231201,,443
443,,1.1526764631271362,443
444,1.1509287357330322,,444
444,,1.152548909187317,444
445,1.1507949829101562,,445
445,,1.1524235010147095,445
446,1.1506636142730713,,446
446,,1.1523001194000244,446
447,1.1505343914031982,,447
447,,1.1521787643432617,447
448,1.150407314300537,,448
448,,1.1520594358444214,448
449,1.1502822637557983,,449
449,,1.1519420146942139,449
450,1.150159478187561,,450
450,,1.1518267393112183,450
451,1.1500385999679565,,451
451,,1.151713252067566,451
452,1.149919867515564,,452
452,,1.151601791381836,452
453,1.1498031616210938,,453
453,,1.1514922380447388,453
454,1.1496883630752563,,454
454,,1.1513842344284058,454
455,1.1495754718780518,,455
455,,1.1512784957885742,455
456,1.149464726448059,,456
456,,1.1511743068695068,456
457,1.1493557691574097,,457
457,,1.1510719060897827,457
458,1.1492488384246826,,458
458,,1.1509711742401123,458
459,1.1491433382034302,,459
459,,1.1508723497390747,459
460,1.1490401029586792,,460
460,,1.1507751941680908,460
461,1.1489384174346924,,461
461,,1.150679588317871,461
462,1.1488385200500488,,462
462,,1.1505857706069946,462
463,1.1487404108047485,,463
463,,1.1504936218261719,463
464,1.1486440896987915,,464
464,,1.1504030227661133,464
465,1.1485494375228882,,465
465,,1.1503138542175293,465
466,1.148456335067749,,466
466,,1.1502264738082886,466
467,1.1483650207519531,,467
467,,1.150140404701233,467
468,1.1482751369476318,,468
468,,1.1500561237335205,468
469,1.1481869220733643,,469
469,,1.1499731540679932,469
470,1.1481003761291504,,470
470,,1.1498918533325195,470
471,1.1480152606964111,,471
471,,1.1498117446899414,471
472,1.147931694984436,,472
472,,1.1497331857681274,472
473,1.1478495597839355,,473
473,,1.149656057357788,473
474,1.1477688550949097,,474
474,,1.1495802402496338,474
475,1.147689700126648,,475
475,,1.1495057344436646,475
476,1.1476119756698608,,476
476,,1.14943265914917,476
477,1.1475355625152588,,477
477,,1.1493608951568604,477
478,1.147460699081421,,478
478,,1.1492903232574463,478
479,1.1473870277404785,,479
479,,1.1492213010787964,479
480,1.1473146677017212,,480
480,,1.1491533517837524,480
481,1.147243857383728,,481
481,,1.149086594581604,481
482,1.1471741199493408,,482
482,,1.1490211486816406,482
483,1.1471055746078491,,483
483,,1.1489568948745728,483
484,1.147038459777832,,484
484,,1.1488938331604004,484
485,1.1469725370407104,,485
485,,1.148832082748413,485
486,1.1469076871871948,,486
486,,1.148771047592163,486
487,1.1468441486358643,,487
487,,1.1487115621566772,487
488,1.1467816829681396,,488
488,,1.1486529111862183,488
489,1.1467204093933105,,489
489,,1.1485954523086548,489
490,1.1466604471206665,,490
490,,1.1485390663146973,490
491,1.1466014385223389,,491
491,,1.1484835147857666,491
492,1.1465435028076172,,492
492,,1.1484293937683105,492
493,1.146486520767212,,493
493,,1.1483761072158813,493
494,1.1464307308197021,,494
494,,1.1483237743377686,494
495,1.1463758945465088,,495
495,,1.1482725143432617,495
496,1.1463221311569214,,496
496,,1.1482220888137817,496
497,1.1462693214416504,,497
497,,1.1481727361679077,497
498,1.146217703819275,,498
498,,1.1481242179870605,498
499,1.1461668014526367,,499
499,,1.1480765342712402,499
500,1.146116852760315,,500
500,,1.1480299234390259,500
501,1.1460678577423096,,501
501,,1.147984266281128,501
502,1.1460198163986206,,502
502,,1.1479393243789673,502
503,1.1459726095199585,,503
503,,1.1478952169418335,503
504,1.1459264755249023,,504
504,,1.1478521823883057,504
505,1.1458808183670044,,505
