epoch,exposure_train_loss,exposure_val_loss,step
110,2.2771313190460205,,110
110,,2.334925889968872,110
111,2.2761735916137695,,111
111,,2.3341267108917236,111
112,2.275224208831787,,112
112,,2.33333158493042,112
113,2.274284839630127,,113
113,,2.3325448036193848,113
114,2.2733521461486816,,114
114,,2.331765651702881,114
115,2.2724266052246094,,115
115,,2.330993175506592,115
116,2.2715091705322266,,116
116,,2.3302319049835205,116
117,2.270599365234375,,117
117,,2.329479455947876,117
118,2.2696948051452637,,118
118,,2.32873797416687,118
119,2.26879620552063,,119
119,,2.3280038833618164,119
120,2.2679038047790527,,120
120,,2.3272736072540283,120
121,2.267017126083374,,121
121,,2.3265552520751953,121
122,2.26613712310791,,122
122,,2.3258471488952637,122
123,2.2652621269226074,,123
123,,2.3251428604125977,123
124,2.264394521713257,,124
124,,2.3244452476501465,124
125,2.2635319232940674,,125
125,,2.3237576484680176,125
126,2.262674331665039,,126
126,,2.3230772018432617,126
127,2.2618207931518555,,127
127,,2.322402238845825,127
128,2.2609732151031494,,128
128,,2.321739435195923,128
129,2.260129451751709,,129
129,,2.3210840225219727,129
130,2.2592904567718506,,130
130,,2.320432662963867,130
131,2.258455991744995,,131
131,,2.3197805881500244,131
132,2.257626533508301,,132
132,,2.3191280364990234,132
133,2.2568018436431885,,133
133,,2.3184731006622314,133
134,2.2559814453125,,134
134,,2.3178157806396484,134
135,2.2551631927490234,,135
135,,2.317154884338379,135
136,2.254347562789917,,136
136,,2.316488265991211,136
137,2.2535367012023926,,137
137,,2.315816879272461,137
138,2.252729892730713,,138
138,,2.3151423931121826,138
139,2.2519278526306152,,139
139,,2.3144643306732178,139
140,2.251128673553467,,140
140,,2.313783884048462,140
141,2.250333070755005,,141
141,,2.313100814819336,141
142,2.2495408058166504,,142
142,,2.3124144077301025,142
143,2.248750686645508,,143
143,,2.31172513961792,143
144,2.247964382171631,,144
144,,2.3110363483428955,144
145,2.2471795082092285,,145
145,,2.31034779548645,145
146,2.2463977336883545,,146
146,,2.3096601963043213,146
147,2.245619773864746,,147
147,,2.308976650238037,147
148,2.2448480129241943,,148
148,,2.3082988262176514,148
149,2.244079113006592,,149
149,,2.3076252937316895,149
150,2.243312358856201,,150
150,,2.3069586753845215,150
151,2.2425482273101807,,151
151,,2.306302309036255,151
152,2.2417876720428467,,152
152,,2.3056564331054688,152
153,2.2410292625427246,,153
153,,2.305020332336426,153
154,2.2402732372283936,,154
154,,2.304394483566284,154
155,2.2395200729370117,,155
155,,2.3037781715393066,155
156,2.238769292831421,,156
156,,2.3031716346740723,156
157,2.238020658493042,,157
157,,2.3025712966918945,157
158,2.2372748851776123,,158
158,,2.3019745349884033,158
159,2.236530065536499,,159
159,,2.301379442214966,159
160,2.2357873916625977,,160
160,,2.30078387260437,160
161,2.235045909881592,,161
161,,2.3001909255981445,161
162,2.2343077659606934,,162
162,,2.2995991706848145,162
163,2.2335708141326904,,163
163,,2.2990074157714844,163
164,2.232835292816162,,164
164,,2.2984120845794678,164
165,2.2321019172668457,,165
165,,2.29781174659729,165
166,2.2313692569732666,,166
166,,2.2972052097320557,166
167,2.230638027191162,,167
167,,2.2965967655181885,167
168,2.229907274246216,,168
168,,2.2959845066070557,168
169,2.2291769981384277,,169
169,,2.2953696250915527,169
170,2.2284491062164307,,170
170,,2.2947542667388916,170
171,2.22772216796875,,171
171,,2.2941412925720215,171
172,2.2269959449768066,,172
172,,2.2935292720794678,172
173,2.2262697219848633,,173
173,,2.29292368888855,173
174,2.225545644760132,,174
174,,2.2923219203948975,174
175,2.224823474884033,,175
175,,2.2917282581329346,175
176,2.2241017818450928,,176
176,,2.2911376953125,176
177,2.223381996154785,,177
177,,2.2905523777008057,177
178,2.2226626873016357,,178
178,,2.289973497390747,178
179,2.2219440937042236,,179
179,,2.2893943786621094,179
180,2.221224784851074,,180
180,,2.288816452026367,180
181,2.220507860183716,,181
181,,2.288236141204834,181
182,2.2197914123535156,,182
182,,2.2876522541046143,182
183,2.2190752029418945,,183
183,,2.287067413330078,183
184,2.2183592319488525,,184
184,,2.286478042602539,184
185,2.217644453048706,,185
185,,2.285884141921997,185
186,2.216930627822876,,186
186,,2.2852890491485596,186
187,2.216216564178467,,187
187,,2.284695863723755,187
188,2.2155025005340576,,188
188,,2.284107208251953,188
189,2.2147881984710693,,189
189,,2.2835161685943604,189
190,2.2140755653381348,,190
190,,2.2829246520996094,190
191,2.213364839553833,,191
191,,2.2823305130004883,191
192,2.212653398513794,,192
192,,2.2817325592041016,192
193,2.211942434310913,,193
193,,2.281132221221924,193
194,2.211230993270874,,194
194,,2.2805304527282715,194
195,2.2105207443237305,,195
195,,2.2799277305603027,195
196,2.209810495376587,,196
196,,2.279324769973755,196
197,2.2091004848480225,,197
197,,2.2787203788757324,197
198,2.2083911895751953,,198
198,,2.278118371963501,198
199,2.207681894302368,,199
199,,2.277519702911377,199
200,2.206972599029541,,200
200,,2.2769241333007812,200
201,2.2062642574310303,,201
201,,2.276334047317505,201
202,2.205554723739624,,202
202,,2.275749444961548,202
203,2.2048447132110596,,203
203,,2.2751708030700684,203
204,2.204134702682495,,204
204,,2.2746007442474365,204
205,2.2034242153167725,,205
205,,2.2740375995635986,205
206,2.20271372795105,,206
206,,2.2734789848327637,206
207,2.2020020484924316,,207
207,,2.272920846939087,207
208,2.2012908458709717,,208
208,,2.2723636627197266,208
209,2.2005791664123535,,209
209,,2.2718050479888916,209
210,2.199867010116577,,210
210,,2.2712411880493164,210
211,2.1991543769836426,,211
211,,2.270672559738159,211
212,2.1984410285949707,,212
212,,2.27009916305542,212
213,2.1977272033691406,,213
213,,2.269523859024048,213
214,2.1970131397247314,,214
214,,2.2689452171325684,214
215,2.1962993144989014,,215
215,,2.268359422683716,215
216,2.195584774017334,,216
216,,2.2677693367004395,216
217,2.1948697566986084,,217
217,,2.267176628112793,217
218,2.1941545009613037,,218
218,,2.2665812969207764,218
219,2.193439483642578,,219
219,,2.265986442565918,219
220,2.1927237510681152,,220
220,,2.265392541885376,220
221,2.1920082569122314,,221
221,,2.264803409576416,221
222,2.191291332244873,,222
222,,2.2642157077789307,222
223,2.1905736923217773,,223
223,,2.263629198074341,223
224,2.1898553371429443,,224
224,,2.2630395889282227,224
225,2.1891367435455322,,225
225,,2.262451648712158,225
226,2.1884169578552246,,226
226,,2.2618627548217773,226
227,2.187697649002075,,227
227,,2.2612740993499756,227
228,2.1869781017303467,,228
228,,2.260688543319702,228
229,2.1862576007843018,,229
229,,2.2601075172424316,229
230,2.1855359077453613,,230
230,,2.2595319747924805,230
231,2.1848137378692627,,231
231,,2.2589612007141113,231
232,2.1840908527374268,,232
232,,2.258392572402954,232
233,2.1833672523498535,,233
233,,2.257819175720215,233
234,2.182643175125122,,234
234,,2.257246971130371,234
235,2.181917428970337,,235
235,,2.2566752433776855,235
236,2.1811916828155518,,236
236,,2.256101369857788,236
237,2.180464506149292,,237
237,,2.255526542663574,237
238,2.179736852645874,,238
238,,2.2549500465393066,238
239,2.1790082454681396,,239
239,,2.2543673515319824,239
240,2.178279161453247,,240
240,,2.2537779808044434,240
241,2.177549123764038,,241
241,,2.253187417984009,241
242,2.17681884765625,,242
242,,2.252591371536255,242
243,2.176088333129883,,243
243,,2.2519867420196533,243
244,2.175356149673462,,244
244,,2.2513742446899414,244
245,2.1746230125427246,,245
245,,2.25075626373291,245
246,2.173889636993408,,246
246,,2.2501392364501953,246
247,2.1731557846069336,,247
247,,2.249523401260376,247
248,2.172421455383301,,248
248,,2.248903751373291,248
249,2.1716856956481934,,249
249,,2.248281478881836,249
250,2.1709489822387695,,250
250,,2.2476587295532227,250
251,2.1702113151550293,,251
251,,2.2470383644104004,251
252,2.1694726943969727,,252
252,,2.2464194297790527,252
253,2.168731927871704,,253
253,,2.245798349380493,253
254,2.1679904460906982,,254
254,,2.245175838470459,254
255,2.1672475337982178,,255
255,,2.244550943374634,255
256,2.1665027141571045,,256
256,,2.24392032623291,256
257,2.1657581329345703,,257
257,,2.2432944774627686,257
258,2.1650123596191406,,258
258,,2.2426705360412598,258
259,2.16426682472229,,259
259,,2.2420451641082764,259
260,2.163520336151123,,260
260,,2.2414188385009766,260
261,2.162771701812744,,261
261,,2.240787982940674,261
262,2.162022352218628,,262
262,,2.240156650543213,262
263,2.1612720489501953,,263
263,,2.2395260334014893,263
264,2.160520076751709,,264
264,,2.2388923168182373,264
265,2.15976619720459,,265
265,,2.238258123397827,265
266,2.1590120792388916,,266
266,,2.2376253604888916,266
267,2.1582560539245605,,267
267,,2.2369933128356934,267
268,2.157499313354492,,268
268,,2.236367702484131,268
269,2.156740427017212,,269
269,,2.2357375621795654,269
270,2.1559791564941406,,270
270,,2.2351019382476807,270
271,2.1552162170410156,,271
271,,2.234464645385742,271
272,2.1544528007507324,,272
272,,2.233828067779541,272
273,2.1536881923675537,,273
273,,2.233185291290283,273
274,2.1529221534729004,,274
274,,2.232541799545288,274
275,2.1521546840667725,,275
275,,2.2318990230560303,275
276,2.151385545730591,,276
276,,2.231254816055298,276
277,2.1506147384643555,,277
277,,2.230607032775879,277
278,2.1498429775238037,,278
278,,2.2299535274505615,278
279,2.1490707397460938,,279
279,,2.2292940616607666,279
280,2.1482973098754883,,280
280,,2.228626012802124,280
281,2.147521734237671,,281
281,,2.2279555797576904,281
282,2.1467444896698,,282
282,,2.2272768020629883,282
283,2.145965576171875,,283
283,,2.2265937328338623,283
284,2.145185708999634,,284
284,,2.2259111404418945,284
285,2.1444039344787598,,285
285,,2.2252306938171387,285
286,2.1436212062835693,,286
286,,2.22454833984375,286
287,2.142836093902588,,287
287,,2.2238686084747314,287
288,2.142050266265869,,288
288,,2.223191022872925,288
289,2.141263246536255,,289
289,,2.222512722015381,289
290,2.1404733657836914,,290
290,,2.221832275390625,290
291,2.139681577682495,,291
291,,2.2211482524871826,291
292,2.1388885974884033,,292
292,,2.2204575538635254,292
293,2.138094425201416,,293
293,,2.2197625637054443,293
294,2.1372995376586914,,294
294,,2.219059944152832,294
295,2.136502742767334,,295
295,,2.218348979949951,295
296,2.135704517364502,,296
296,,2.2176315784454346,296
297,2.134904623031616,,297
297,,2.2169063091278076,297
298,2.1341030597686768,,298
298,,2.216174364089966,298
299,2.1333000659942627,,299
299,,2.2154383659362793,299
300,2.132495641708374,,300
300,,2.2147021293640137,300
301,2.13169002532959,,301
301,,2.213967800140381,301
302,2.1308822631835938,,302
302,,2.2132375240325928,302
303,2.1300723552703857,,303
303,,2.2125120162963867,303
304,2.129260778427124,,304
304,,2.2117977142333984,304
305,2.128448247909546,,305
305,,2.2110819816589355,305
306,2.127633571624756,,306
306,,2.210364580154419,306
307,2.1268181800842285,,307
307,,2.2096362113952637,307
308,2.1260011196136475,,308
308,,2.2089037895202637,308
309,2.125182867050171,,309
309,,2.2081689834594727,309
310,2.124361753463745,,310
310,,2.2074315547943115,310
311,2.1235389709472656,,311
311,,2.2066874504089355,311
312,2.1227147579193115,,312
312,,2.2059366703033447,312
313,2.1218881607055664,,313
313,,2.2051823139190674,313
314,2.1210598945617676,,314
314,,2.2044246196746826,314
315,2.1202292442321777,,315
315,,2.203665018081665,315
316,2.1193974018096924,,316
316,,2.2028987407684326,316
317,2.1185643672943115,,317
317,,2.2021255493164062,317
318,2.1177289485931396,,318
318,,2.2013471126556396,318
319,2.1168909072875977,,319
319,,2.2005693912506104,319
320,2.1160519123077393,,320
320,,2.199794054031372,320
321,2.115210771560669,,321
321,,2.1990137100219727,321
322,2.114367723464966,,322
322,,2.1982245445251465,322
323,2.1135222911834717,,323
323,,2.1974287033081055,323
324,2.1126749515533447,,324
324,,2.1966254711151123,324
325,2.111826181411743,,325
325,,2.1958224773406982,325
326,2.1109745502471924,,326
326,,2.195021152496338,326
327,2.1101207733154297,,327
327,,2.194228410720825,327
328,2.1092653274536133,,328
328,,2.1934428215026855,328
329,2.1084086894989014,,329
329,,2.19266939163208,329
330,2.1075503826141357,,330
330,,2.191898822784424,330
331,2.106689214706421,,331
331,,2.1911203861236572,331
332,2.1058261394500732,,332
332,,2.190329074859619,332
333,2.1049623489379883,,333
333,,2.1895220279693604,333
334,2.1040968894958496,,334
334,,2.188702344894409,334
335,2.103229522705078,,335
335,,2.187873601913452,335
336,2.102360725402832,,336
336,,2.1870369911193848,336
337,2.1014907360076904,,337
337,,2.1861956119537354,337
338,2.100618600845337,,338
338,,2.185361385345459,338
339,2.0997443199157715,,339
339,,2.184537887573242,339
340,2.0988686084747314,,340
340,,2.1837289333343506,340
341,2.0979902744293213,,341
341,,2.1829261779785156,341
342,2.0971102714538574,,342
342,,2.182133197784424,342
343,2.096229314804077,,343
343,,2.181354284286499,343
344,2.0953469276428223,,344
344,,2.180584192276001,344
345,2.0944623947143555,,345
345,,2.1798200607299805,345
346,2.0935757160186768,,346
346,,2.179051399230957,346
347,2.0926878452301025,,347
347,,2.178273916244507,347
348,2.0917983055114746,,348
348,,2.1774940490722656,348
349,2.090907096862793,,349
349,,2.1767168045043945,349
350,2.090014696121216,,350
350,,2.17594051361084,350
351,2.0891199111938477,,351
351,,2.1751656532287598,351
352,2.0882227420806885,,352
352,,2.1743886470794678,352
353,2.0873239040374756,,353
353,,2.173607349395752,353
354,2.08642315864563,,354
354,,2.1728203296661377,354
355,2.0855205059051514,,355
355,,2.1720240116119385,355
356,2.0846152305603027,,356
356,,2.171220302581787,356
357,2.0837082862854004,,357
357,,2.170417308807373,357
358,2.0827994346618652,,358
358,,2.1696155071258545,358
359,2.0818889141082764,,359
359,,2.1687984466552734,359
360,2.0809764862060547,,360
360,,2.1679677963256836,360
361,2.0800626277923584,,361
361,,2.167125701904297,361
362,2.07914662361145,,362
362,,2.1662824153900146,362
363,2.07822847366333,,363
363,,2.165440320968628,363
364,2.077308177947998,,364
364,,2.164602041244507,364
365,2.0763862133026123,,365
365,,2.1637816429138184,365
366,2.0754623413085938,,366
366,,2.1629796028137207,366
367,2.0745370388031006,,367
367,,2.1621909141540527,367
368,2.073608875274658,,368
368,,2.1614089012145996,368
369,2.072679281234741,,369
369,,2.1606264114379883,369
370,2.0717475414276123,,370
370,,2.1598410606384277,370
371,2.070814609527588,,371
371,,2.159045696258545,371
372,2.0698797702789307,,372
372,,2.1582393646240234,372
373,2.068943500518799,,373
373,,2.1574063301086426,373
374,2.068006992340088,,374
374,,2.1565499305725098,374
375,2.0670688152313232,,375
375,,2.155683994293213,375
376,2.066129684448242,,376
376,,2.154817819595337,376
377,2.0651886463165283,,377
377,,2.153959274291992,377
378,2.0642454624176025,,378
378,,2.1531074047088623,378
379,2.0632998943328857,,379
379,,2.1522603034973145,379
380,2.062351942062378,,380
380,,2.1514132022857666,380
381,2.061403512954712,,381
381,,2.150568962097168,381
382,2.060452938079834,,382
382,,2.14971661567688,382
383,2.059499979019165,,383
383,,2.148860216140747,383
384,2.058546304702759,,384
384,,2.1480062007904053,384
385,2.057591438293457,,385
385,,2.147148847579956,385
386,2.0566351413726807,,386
386,,2.146289587020874,386
387,2.055678129196167,,387
387,,2.1454291343688965,387
388,2.0547196865081787,,388
388,,2.1445579528808594,388
389,2.0537595748901367,,389
389,,2.1436753273010254,389
390,2.0527970790863037,,390
390,,2.1427724361419678,390
391,2.051833391189575,,391
391,,2.141845226287842,391
392,2.050868034362793,,392
392,,2.1408917903900146,392
393,2.049901008605957,,393
393,,2.1399049758911133,393
394,2.0489323139190674,,394
394,,2.138892889022827,394
395,2.047962188720703,,395
395,,2.1378684043884277,395
396,2.046990394592285,,396
396,,2.1368401050567627,396
397,2.046016216278076,,397
397,,2.135817527770996,397
398,2.0450401306152344,,398
398,,2.1348154544830322,398
399,2.0440633296966553,,399
399,,2.13384747505188,399
400,2.0430843830108643,,400
400,,2.132899761199951,400
401,2.042102336883545,,401
401,,2.1319656372070312,401
402,2.0411183834075928,,402
402,,2.1310322284698486,402
403,2.040133237838745,,403
403,,2.130096197128296,403
404,2.039146900177002,,404
404,,2.129154920578003,404
405,2.0381579399108887,,405
405,,2.1282215118408203,405
406,2.037167549133301,,406
406,,2.127302408218384,406
407,2.036175012588501,,407
407,,2.126389265060425,407
408,2.0351808071136475,,408
408,,2.125471830368042,408
409,2.0341858863830566,,409
409,,2.1245534420013428,409
410,2.033189296722412,,410
410,,2.1236257553100586,410
411,2.0321903228759766,,411
411,,2.1226820945739746,411
412,2.0311896800994873,,412
412,,2.1217217445373535,412
413,2.03018856048584,,413
413,,2.1207516193389893,413
414,2.0291848182678223,,414
414,,2.119778871536255,414
415,2.0281801223754883,,415
415,,2.118809461593628,415
416,2.0271732807159424,,416
416,,2.1178455352783203,416
417,2.026165008544922,,417
417,,2.116875648498535,417
418,2.0251548290252686,,418
418,,2.115903615951538,418
419,2.0241429805755615,,419
419,,2.1149260997772217,419
420,2.0231308937072754,,420
420,,2.1139347553253174,420
421,2.0221173763275146,,421
421,,2.1129322052001953,421
422,2.0211026668548584,,422
422,,2.1119298934936523,422
423,2.0200860500335693,,423
423,,2.110935926437378,423
424,2.0190675258636475,,424
424,,2.1099624633789062,424
425,2.0180466175079346,,425
425,,2.109009265899658,425
426,2.017024040222168,,426
426,,2.1080734729766846,426
427,2.016000509262085,,427
427,,2.1071369647979736,427
428,2.0149755477905273,,428
428,,2.106189250946045,428
429,2.0139477252960205,,429
429,,2.105241537094116,429
430,2.0129177570343018,,430
430,,2.1042795181274414,430
431,2.0118861198425293,,431
431,,2.1033036708831787,431
432,2.0108532905578613,,432
432,,2.1023244857788086,432
433,2.0098190307617188,,433
433,,2.1013355255126953,433
434,2.0087831020355225,,434
434,,2.1003408432006836,434
435,2.0077455043792725,,435
435,,2.0993387699127197,435
436,2.0067052841186523,,436
436,,2.098336935043335,436
437,2.0056633949279785,,437
437,,2.097332239151001,437
438,2.00462007522583,,438
438,,2.0963499546051025,438
439,2.0035746097564697,,439
439,,2.0953993797302246,439
440,2.0025274753570557,,440
440,,2.0944571495056152,440
441,2.001478433609009,,441
441,,2.0935041904449463,441
442,2.00042724609375,,442
442,,2.0925400257110596,442
443,1.9993730783462524,,443
443,,2.091562032699585,443
444,1.9983172416687012,,444
444,,2.090578556060791,444
445,1.9972602128982544,,445
445,,2.089592218399048,445
446,1.9962012767791748,,446
446,,2.0886011123657227,446
447,1.9951417446136475,,447
447,,2.087599277496338,447
448,1.9940805435180664,,448
448,,2.0865871906280518,448
449,1.993017315864563,,449
449,,2.0855610370635986,449
450,1.9919534921646118,,450
450,,2.0845324993133545,450
451,1.9908878803253174,,451
451,,2.0835161209106445,451
452,1.9898208379745483,,452
452,,2.0824966430664062,452
453,1.9887515306472778,,453
453,,2.0814740657806396,453
454,1.987681269645691,,454
454,,2.080451488494873,454
455,1.9866102933883667,,455
455,,2.079418420791626,455
456,1.9855380058288574,,456
456,,2.0783839225769043,456
457,1.9844634532928467,,457
457,,2.077352285385132,457
458,1.9833860397338867,,458
458,,2.0763344764709473,458
459,1.9823076725006104,,459
459,,2.0753233432769775,459
460,1.9812273979187012,,460
460,,2.074326992034912,460
461,1.980144739151001,,461
461,,2.0733439922332764,461
462,1.9790600538253784,,462
462,,2.072361707687378,462
463,1.9779741764068604,,463
463,,2.0714001655578613,463
464,1.97688627243042,,464
464,,2.070437431335449,464
465,1.9757972955703735,,465
465,,2.069462299346924,465
466,1.974708080291748,,466
466,,2.0684590339660645,466
467,1.9736168384552002,,467
467,,2.067427158355713,467
468,1.9725244045257568,,468
468,,2.0663821697235107,468
469,1.9714301824569702,,469
469,,2.065316915512085,469
470,1.9703348875045776,,470
470,,2.0642600059509277,470
471,1.9692379236221313,,471
471,,2.0632197856903076,471
472,1.9681392908096313,,472
472,,2.0621767044067383,472
473,1.9670382738113403,,473
473,,2.0611298084259033,473
474,1.9659353494644165,,474
474,,2.060075521469116,474
475,1.9648312330245972,,475
475,,2.059014081954956,475
476,1.9637261629104614,,476
476,,2.057971477508545,476
477,1.9626206159591675,,477
477,,2.0569446086883545,477
478,1.9615145921707153,,478
478,,2.0559160709381104,478
479,1.9604074954986572,,479
479,,2.054882764816284,479
480,1.9592984914779663,,480
480,,2.0538330078125,480
481,1.9581886529922485,,481
481,,2.0527541637420654,481
482,1.9570770263671875,,482
482,,2.051652193069458,482
483,1.955964207649231,,483
483,,2.0505530834198,483
484,1.9548503160476685,,484
484,,2.0494585037231445,484
485,1.9537348747253418,,485
485,,2.0483651161193848,485
486,1.952617883682251,,486
486,,2.047272205352783,486
487,1.951499104499817,,487
487,,2.04618763923645,487
488,1.9503790140151978,,488
488,,2.0451083183288574,488
489,1.9492595195770264,,489
489,,2.044039249420166,489
490,1.9481390714645386,,490
490,,2.0429744720458984,490
491,1.947016954421997,,491
491,,2.0419180393218994,491
492,1.945894718170166,,492
492,,2.0408599376678467,492
493,1.9447715282440186,,493
493,,2.0397915840148926,493
494,1.94364595413208,,494
494,,2.0387229919433594,494
495,1.9425196647644043,,495
495,,2.0376555919647217,495
496,1.941391110420227,,496
496,,2.0365912914276123,496
497,1.9402620792388916,,497
497,,2.035508871078491,497
498,1.9391322135925293,,498
498,,2.034404754638672,498
499,1.9380017518997192,,499
499,,2.033280372619629,499
500,1.9368698596954346,,500
500,,2.0321457386016846,500
501,1.9357366561889648,,501
501,,2.0310111045837402,501
502,1.9346022605895996,,502
502,,2.0298900604248047,502
503,1.9334657192230225,,503
503,,2.0287749767303467,503
504,1.932327389717102,,504
504,,2.027665615081787,504
505,1.931187391281128,,505
505,,2.026580333709717,505
506,1.9300473928451538,,506
506,,2.025498390197754,506
507,1.9289063215255737,,507
507,,2.024413585662842,507
508,1.92776358127594,,508
508,,2.023317813873291,508
509,1.9266198873519897,,509
509,,2.022221565246582,509
510,1.9254765510559082,,510
510,,2.021106719970703,510
511,1.9243324995040894,,511
511,,2.0199780464172363,511
512,1.923187494277954,,512
512,,2.018850088119507,512
513,1.922040581703186,,513
513,,2.0177173614501953,513
